id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
R4-PM-54,R4,午後,54,施工管理,安全管理(酸素),酸素欠乏危険作業における事業者の責務に関する記述として、「酸素欠乏症等防止規則」上、誤っているものはどれか。,酸素欠乏危険作業については、衛生管理者のうちから、酸素欠乏危険作業主任者を選任しなければならない。,酸素欠乏危険場所で空気中の酸素の濃度測定を行ったときは、その記録を 3 年間保存しなければならない。,酸素欠乏危険場所では、原則として、空気中の酸素の濃度を 18 % 以上に保つように換気しなければならない。,酸素欠乏危険場所では、酸素の濃度測定を行うため必要な測定器具を備え、又は容易に利用できるような措置を講じておかなければならない。,1,【ショーケン版】「衛生管理者」なら誰でもいいわけねえだろ！酸素欠乏の現場を任せるなら、ちゃんと専用の「技能講習」を受けた奴を「酸素欠乏危険作業主任者」に選ばなきゃダメなんだ。資格の種類を混同して、無資格で作業させたら一発で営業停止だぞ！,【建龍版】酸素欠乏危険作業主任者の選任（酸欠則第11条）に関する問題です。作業主任者は、第一種または第二種酸素欠乏危険作業主任者「技能講習を修了した者」のうちから選任しなければなりません。単なる衛生管理者の資格だけでは不十分であり、1が誤りです。,
R4-PM-45,R4,午後,45,施工管理,工程管理,工程計画及び工程表に関する記述として、最も不適当なものはどれか。,工程計画には大別して積上げ方式と割付け方式とがあり、工期が制約されている場合は割付け方式で検討することが多い。,工程計画において山積みは、作業員、施工機械、資機材等の投入量の均等化を図る場合に用いる。,工程表は、休日や天候を考慮した実質的な作業可能日数を用い、暦日換算した日数を用いて作成する。,基本工程表は、工事の特定の部分や職種を取り出し、それにかかわる作業、順序関係、日程等を示したものである。,4,【ショーケン版】「基本工程表（マスター）」をなめんな！基本工程表ってのは、工事の始まりから終わりまで「全部」を網羅する大黒柱だ。特定の部分だけ抜き出すのは「種別工程表」とか「月間工程表」の役目だろ。全体が見えないマスターなんて、地図のない現場と同じだぞ！,【建龍版】工程表の分類に関する問題です。基本工程表（全体工程表）は、工事全体の流れと主要なマイルストーンを示すものです。記述にある「特定の部面や職種を取り出して詳細に示す」ものは「詳細工程表（種別工程表）」の定義であり、不適当です。,
R4-PM-46,R4,午後,46,施工管理,工程管理,タクト手法に関する記述として、最も不適当なものはどれか。,作業を繰り返し行うことによる習熟効果によって生産性が向上するため、工事途中でのタクト期間の短縮や作業者の人数の削減を検討する。,設定したタクト期間では終わることができない一部の作業については、当該作業の作業期間をタクト期間の整数倍に設定しておく。,各作業は独立して行われるため、一つの作業に遅れがあってもタクトを構成する工程全体への影響は小さい。,一連の作業は同一の日程で行われ、次の工区へ移動することになるため、各工程は切れ目なく実施できる。,3,【ショーケン版】タクト（同期）の怖さを知らねえのか！タクト工程は「電車のごっこ遊び」と同じで、前のやつが詰まったら後ろの全員がストップするんだよ。「影響が小さい」なんてわけねえだろ。一人が遅れたら現場全体がパニックだ。だからこそ、遅れを絶対に出さない管理が求められるんだ！,【建龍版】タクト手法（同期化）の特性に関する問題です。タクト手法は、各作業を一定のピッチ（タクト期間）で同期させて進めるため、先行工程の遅れが後続の全工程に直接波及するという欠点があります。したがって「影響は小さい」とする記述は、不適当です。,
R4-PM-47,R4,午後,47,施工管理,品質管理,品質管理に関する記述として、最も適当なものはどれか。,品質管理は、品質計画の目標のレベルにかかわらず、緻密な管理を行う。,品質の目標値を大幅に上回る品質が確保されていれば、優れた品質管理といえる。,品質確保のための作業標準を作成し、作業標準どおり行われているか管理を行う。,品質管理は、計画段階より施工段階で検討するほうが、より効果的である。,3,【ショーケン版】品質管理は「当たり前のことを当たり前にやる」のが最強なんだよ！過剰に良くする（過剰品質）のは金の無駄。現場で勝手に基準を変えるのも論外だ。最初に決めた「作業標準」を、職人全員に守らせる。これができりゃあ、事故も欠陥も起きねえんだよ！,【建龍版】品質管理の基本原則に関する問題です。品質管理（QC）は、標準化された作業手順を守ることで品質のバラツキを抑える活動です。したがって、作業標準を作成し、それを遵守させることが最も適当な活動と言えます。過剰品質（2）や後手管理（4）は不適当です。,
R4-PM-48,R4,午後,48,施工管理,躯体工事(試験),RC工事における試験及び検査に関する記述として、最も不適当なものはどれか。,スランプ 18 cm のコンクリートの荷卸し地点におけるスランプの許容差は、± 2.5 cm とした。,鉄筋圧接部における超音波探傷試験による抜取り検査で不合格となったロットについては、試験されていない残り全数に対して超音波探傷試験を行った。,鉄筋圧接部における鉄筋中心軸の偏心量が規定値を超えたため、再加熱し加圧して偏心を修正した。,空気量 4.5 % のコンクリートの荷卸し地点における空気量の許容差は、± 1.5 % とした。,3,【ショーケン版】鉄筋が曲がった（偏心した）からって、火で炙って直そうとするな！鉄筋は一度曲がっちまったら、もう元には戻らねえんだ。無理に加熱して直すと、鉄が脆くなって地震の時にポッキリいくぞ。偏心が基準を超えたら「切り取ってやり直し」だ。現場のケジメをつけろ！,【建龍版】鉄筋のガス圧接継手の修正に関する問題です。JASS 5に基づき、圧接部の偏心量が規定値（径の1/5）を超えた場合、原則として当該部を切り取って再圧接しなければなりません。「加熱・加圧による修正」は認められず、不適当です。,
R4-PM-49,R4,午後,49,施工管理,解体工事,RC造建築物の解体工事における振動・騒音対策に関する記述として、最も不適当なものはどれか。,壁等を転倒解体する際の振動対策として、先行した解体作業で発生したガラを床部分に敷き、クッション材として利用した。,振動レベルの測定器の指示値が周期的に変動したため、変動ごとの指示値の最大値と最小値の平均を求め、そのなかの最大値を振動レベルとした。,振動ピックアップの設置場所は、緩衝物がなく、かつ、十分踏み固めた堅い場所に設定した。,周辺環境保全に配慮し、振動や騒音が抑えられるコンクリートカッターを用いる切断工法を採用した。,2,【ショーケン版】「最大と最小の平均」なんて勝手な計算すんじゃねえ！そんなぬるい数字で近隣に説明できるか。振動レベルは、波打ってる「ピーク（最大値）」を8割方平均して出すもんだ。都合のいい平均値を出してたら、あとで大きなクレームに繋がるぞ！,【建龍版】振動計測の評価方法に関する問題です。振動規制法等の評価基準において、指示値が変動する場合の評価値は、各変動ごとの「最大値（ピーク値）」を統計的に処理したもの（80%レンジの上端値等）とされます。「最大と最小の平均」とする算出方法は誤りです。,
R4-PM-50,R4,午後,50,施工管理,安全管理(労災),労働災害に関する記述として、最も不適当なものはどれか。,労働災害における労働者とは、事業又は事務所に使用される者で、賃金を支払われる者をいう。,"労働災害の重さの程度を示す強度率は、 1,000 延べ労働時間当たりの労働損失日数の割合で表す。",労働災害における重大災害とは、一時に 3 名以上の労働者が業務上死傷又は罹病した災害をいう。,労働災害には、労働者の災害だけでなく、物的災害も含まれる。,4,【ショーケン版】「物的災害（物が壊れただけ）」を労災（労働災害）に混ぜるな！労災ってのは、あくまで「人間」がケガしたり病気になったりすることだ。重機がひっくり返って壊れても、人間が無傷ならそれは「事故」であって「労働災害」とは言わねえんだ。言葉の定義を間違えるな！,【建龍版】労働安全衛生法における「労働災害」の定義（第2条）に関する問題です。労働災害とは、業務に起因して「労働者が負傷し、疾病にかかり、又は死亡すること」を指します。機械や設備のみの損壊（物的災害）はこれに含まれないため、4が不適当です。,
R4-PM-51,R4,午後,51,施工管理,安全管理(公衆),市街地の建築工事における公衆災害防止対策に関する記述として、最も不適当なものはどれか。,鉄筋コンクリート造建築物の解体工事において、防音と落下物防護のため、足場の外側面に防音シートを設置した。,建築工事を行う部分の高さが地盤面から 20 m のため、防護棚を 2 段設置した。,外部足場に設置した防護棚の敷板は、厚さ 1.6 mm の鉄板を用い、敷板どうしの隙間は 1.5 cm 以下とした。,地盤アンカーの施工において、アンカーの先端が敷地境界の外に出るため、当該敷地所有者の許可を得た。,1,【ショーケン版】「防音シート」だけで落下物を防ごうなんて、通行人の命を軽く見てんのか！防音シートはペラペラなんだよ。解体ガラが飛んできたら簡単に突き破っちまう。落下物を防ぎたきゃ「防音パネル」とか「垂直ネット」を併用しなきゃダメなんだ。シートを過信するな！,【建龍版】公衆災害防止対策に関する問題です。解体工事において、解体ガラの飛散や落下を防止するためには、十分な強度を持つ「防音パネル」等を使用する必要があります。「防音シート」は主に粉塵の飛散抑制や消音を目的としており、重量物の落下防護としては不十分であるため不適当です。,
R4-PM-52,R4,午後,52,施工管理,安全管理(職務),作業主任者の職務として、「労働安全衛生規則」上、定められていないものはどれか。,型枠支保工の組立等作業主任者は、作業中、要求性能墜落制止用器具等及び保護帽の使用状況を監視すること。,建築物等の鉄骨の組立等作業主任者は、作業の方法及び順序を作業計画として定めること。,地山の掘削作業主任者は、作業の方法を決定し、作業を直接指揮すること。,土止工支保工作業主任者は、材料の欠点の有無並びに器具及び工具を点検し、不良品を取り除くこと。,2,【ショーケン版】「作業計画」を作るのは主任者の仕事じゃねえ！それは俺たち「事業者（会社）」の責任だ。主任者は、決まった計画を現場で「実行・指揮」するリーダーなんだよ。計画まで主任者に丸投げして責任を押し付けるような真似はするなよ！,【建龍版】作業主任者の法定職務に関する問題です。「作業計画」を定めることは、労働安全衛生規則において「事業者」の義務として規定されており、作業主任者の個別の職務内容（指揮、点検、監視等）には含まれません。したがって2が定められていない事項となります。,
R4-PM-53,R4,午後,53,施工管理,安全管理(措置),事業者の講ずべき措置に関する記述として、「労働安全衛生規則」上、誤っているものはどれか。,悪天候のため危険が予想されるとき、労働者を作業に従事させてはならないのは、作業箇所の高さが 2 m 以上の場 合である。,安全に昇降できる設備を設けなければならないのは、原則として、高さ又は深さが 1.5 m をこえる箇所で作業を行う場合である。,自動溶接を除くアーク溶接の作業に使用する溶接棒等のホルダーについて、絶縁効力及び耐熱性を有するものでなければ使用させてはならない。,明かり掘削の作業において、掘削機械の使用による地下工作物の損壊により労働者に危険を及ぼすおそれがあるときは、掘削機械を使用してはならない。,1,【ショーケン版】悪天候で作業を止めるのは「2m以上」じゃねえ！正解は「全て」だろ。と言いたいところだが、安衛則には「高所（2m以上）」って基準がある。……いや待て、この問題の引っかけは、そもそも「作業をさせてはならない」のは当たり前だが、法文の基準に2mがあるかどうかって話だ。,【建龍版】悪天候時の作業禁止（安衛則第522条）に関する問題です。強風等の悪天候時に、墜落の危険がある「高さ 2 m 以上」の箇所での作業を禁止することは正しい規定です。※本問は選択肢1が欠落しているか、記述の数値が正しいことを確認する問題です。,
R4-PM-54,R4,午後,54,施工管理,安全管理(酸素),酸素欠乏危険作業における事業者の責務に関する記述として、「酸素欠乏症等防止規則」上、誤っているものはどれか。,酸素欠乏危険作業については、衛生管理者のうちから、酸素欠乏危険作業主任者を選任しなければならない。,酸素欠乏危険場所で空気中の酸素の濃度測定を行ったときは、その記録を 3 年間保存しなければならない。,酸素欠乏危険場所では、原則として、空気中の酸素の濃度を 18 % 以上に保つように換気しなければならない。,酸素欠乏危険場所では、酸素の濃度測定を行うため必要な測定器具を備え、又は容易に利用できるような措置を講じておかなければならない。,1,【ショーケン版】「衛生管理者」なら誰でもいいわけねえだろ！酸素欠乏の現場を任せるなら、ちゃんと専用の「技能講習」を受けた奴を「酸素欠乏危険作業主任者」に選ばなきゃダメなんだ。資格の種類を混同して、無資格で作業させたら一発で営業停止だぞ！,【建龍版】酸素欠乏危険作業主任者の選任に関する問題です。作業主任者は、酸素欠乏危険作業主任者「技能講習を修了した者」のうちから選任しなければなりません。単なる衛生管理者の資格だけでは不十分であり、1が誤りです。,
R4-PM-55,R4,午後,55,施工管理,材料保管,工事現場における材料の保管に関する記述として、不適当なものはどれか。,車輪付き架台で運搬してきた板ガラスは、屋内の床にゴム板を敷いて平置きで保管した。,ロール状に巻いたカーペットは、屋内の乾燥した平坦な場所に、段の俵積みで保管した。,高力ボルトは、工事現場受入れ時に包装を開封し、乾燥した場所に、使用する順序に従って整理して保管した。,防水用の袋入りアスファルトは、積み重ねを 10 段以下にし、荷崩れに注意して保管した。 ／ （5）プレキャストコンクリートの床部材は平置きとし、上下の台木が鉛直線上に同位置になるように積み重ねて保管した。,1,【ショーケン版】ガラスを「平積み」にするな！重みで割れるか、表面が傷だらけになるのが目に見えてんだろ。板ガラスは必ず「縦置き」にするのが鉄則だ。台木とゴム板を敷いて、ちょっと角度をつけて立てかけておくんだよ。基本中の基本だ、覚えとけ！,【建龍版】材料の保管方法に関する問題です。板ガラスを平積み（水平に重ねる）にすると、自重による破損や表面のキズが生じやすいため、原則として「縦置き」で保管します。したがって、平置きとする記述は不適当です。,
R4-PM-56,R4,午後,56,施工管理,型枠工事,型枠工事に関する記述として、不適当なものはどれか。,支保工以外の材料の許容応力度は、 長期許容応力度と短期許容応力度の平均値とする。,コンクリート打込み時に型枠に作用する鉛直荷重は、コンクリートと型枠による固定荷重とした。,支柱を立てる場所が沈下するおそれがなかったため、脚部の固定と根がらみの取付けは行わなかった。,型枠の組み立ては、下部のコンクリートが有害な影響を受けない材齢に達してから開始した。 ／ （5）柱型枠の組み立て時に足元を桟木で固定し、型枠の精度を保持した。,1,【ショーケン版】型枠の計算に「平均値」なんて生ぬるい数字を使うな！型枠は一時的な仮設物だから、材料の強さは「短期許容応力度」をそのまま使うのがルールだ。長期と混ぜて弱く見積もる必要はねえんだよ。一番強い「短期」の数字でビシッと設計しろ！,【建龍版】型枠の構造計算に関する問題です。型枠は一時的な仮設構造物であるため、その設計に用いる許容応力度は、原則として「短期許容応力度」を採用します。長期と短期の平均値を用いるという規定はなく、不適当です。,
R4-PM-57,R4,午後,57,施工管理,コンクリート養生,コンクリートの養生に関する記述として、不適当なものはどれか。ただし、計画供用期間の級は標準とする。,打込み後のコンクリートが透水性の小さいせき板で保護されている場合は、湿潤養生と考えてもよい。,コンクリートの圧縮強度による場合、柱のせき板の最小存置期間は、圧縮強度が 5 N/mm2 に達するまでとする。,普通ポルトランドセメントを用いた厚さ 18 cm 以上のコンクリート部材においては、強度が 10 N/mm2 以上になれば湿潤養生を打ち切ることができる。,コンクリート温度が 2 ℃ を下回らないように養生しなければならない期間は、打込み後 2 日間である。 ／ （5）打込み後のコンクリート面が露出している部分に散水や水密シートによる被覆を行うことは、初期養生として有効である。,4,【ショーケン版】「2日間」で養生を切り上げるな！凍結を防ぐための温度管理は、普通ポルトランドセメントなら最低でも「5日間」は必要だぞ。2日で止めたら、冬場の現場じゃコンクリが凍ってボロボロになっちまう。5日間はしっかり温めてやれ！,【建龍版】コンクリートの養生期間に関する問題です。JASS 5に基づき、コンクリートの凍結を防止するための養生期間（温度を 2 ℃ 以上に保つ期間）は、普通ポルトランドセメントの場合「5 日間」と規定されています。2 日間とする記述は不適当です。,
R4-PM-58,R4,午後,58,施工管理,LGS工事,軽量鉄骨壁下地に関する記述として、不適当なものはどれか。,スタッドは、上部ランナーの上端とスタッド天端との隙間が 15 mm となるように切断した。,ランナーは、両端部を端部から 50 mm 内側で固定し、中間部を 900 mm 間隔で固定した。,"振れ止めは、床ランナーから 1,200 mm 間隔でスタッドに引き通し、固定した。",スペーサーは、スタッドの端部を押さえ、間隔 600 mm 程度に留め付けた。 ／ （5）65 形のスタッド材を使用した袖壁端部の補強材は、垂直方向の長さが 4.0 m を超えたため、スタッド材を 2 本抱き合わせて溶接したものを用いた。,4,"【ショーケン版】スペーサーの「600mm」は横着しすぎだ！スタッドがバラけないように、スペーサーは「各スタッドの端部」と、中間は「1m（1,000mm）以内」ごとに留めるのが正解だ。600という数字はどこから持ってきた？現場の基本を忘れるな！","【建龍版】軽量鉄骨壁下地（LGS）の施工に関する問題です。スペーサーの取付け間隔は、スタッドの端部（上下）を押さえるほか、中間部は「1,000 mm 程度」の間隔でスタッドに留め付けます。したがって4が不適当です。",
R4-PM-59,R4,午後,59,施工管理,塗装工事,コンクリート素地面の塗装工事に関する記述として、不適当なものはどれか。,アクリル樹脂系非水分散形塗料塗りにおいて、気温 20 ℃ のため中塗りの工程間隔時間を 4 時間とした。,常温乾燥形ふっ素樹脂エナメル塗りにおいて、塗料を素地に浸透させるため、下塗りはローラーブラシ塗りとした。,2 液形ポリウレタンエナメル塗りにおいて、塗料は所定の可使時間内に使い終える量を調合して使用した。,合成樹脂エマルションペイント塗りにおいて、流動性を上げるため、有機溶剤で希釈して使用した。 ／ （5）つや有り合成樹脂エマルションペイント塗りにおいて、塗装場所の気温が 5 ℃ 以下となるおそれがあったため、施工を中止した。,4,【ショーケン版】「エマルション（水性）」に「有機溶剤」を混ぜるなんて、化学の実験でもやってんのか！水性ペンキは「水」で薄めるのが当たり前だろ。溶剤なんか入れたら塗料が分離して、壁がぐちゃぐちゃになるぞ。名前を見りゃわかるだろ、落ち着け！,【建龍版】塗料の希釈に関する問題です。合成樹脂エマルションペイント（EP）は、水（水道水）を希釈剤として使用する水性塗料です。これに有機溶剤を混合することは、塗料の品質を損なうため極めて不適当です。したがって4が不適当です。,
R4-PM-60,R4,午後,60,施工管理,改修工事,タイルの調査方法と改修工法に関する記述として、不適当なものはどれか。,打診法は、打診用ハンマー等を用いてタイル張り壁面を打撃して、反発音の違いから浮きの有無を調査する方法である。,赤外線装置法は、内面温度を赤外線装置で測定し、浮き部と接着部における熱伝導の違いにより浮きを調査する方法で、天候や時刻の影響を受けない。,タイル陶片のひび割れ幅が 0.2 mm 以上であったが、漏水や浮きが見られなかったため、当該タイルを斫って除去し、有機系接着剤による部分張替え工法で改修した。,目地部に生じたひび割れ幅が 0.2 mm 以上で欠損が見られたため、不良目地部を斫って除去し、既製調合目地材による目地ひび割れ改修工法で改修した。 ／ （5）コンクリートとモルタル間の浮き面積が 0.2 m2 程度、浮き代が 1.0 mm 未満であったため、アンカーピンニング全面エポキシ樹脂注入工法で改修した。,2,【ショーケン版】赤外線が「天候の影響を受けない」わけねえだろ！太陽の光（熱）を利用して浮きを見つけるんだから、雨の日や曇りの日はお手上げなんだよ。時刻によっても温度差が変わるから、一番いいタイミングを狙って測るのがプロの調査だ。機械に頼りすぎて理屈を忘れるな！,【建龍版】外壁タイルの浮き調査（赤外線装置法）に関する問題です。赤外線装置法は、太陽熱や外気温の変化による壁面の温度差を計測するため、天候（日照）や測定時刻、周辺の遮蔽物の影響を強く受けます。したがって「影響を受けない」とする記述は不適当です。,
R4-PM-61,R4,午後,61,法規,建築基準法,建築基準法に関する記述として、誤っているものはどれか。,RC造3階建ての共同住宅においては、2 階の床及びこれを支持する梁に鉄筋を配置する特定工程に係る工事を終えたときは、中間検査の申請をしなければならない。,木造2階建ての戸建住宅を、大規模の修繕をしようとする場合においては、確認済証の交付を受けなければならない。,確認済証の交付を受けた建築物の完了検査を受けようとする建築主は、工事が完了した日から 4 日以内に、建築主事に到達するように検査の申請をしなければならない。,床面積の合計が 10 m2 を超える建築物を除却しようとする場合においては、当該除却工事の施工者は、建築主事を経由して、知事に届け出なければならない。,3,【ショーケン版】完了検査の申請は「4日以内」だ！「1日」なんて、現場片付ける暇もねえだろ。逆に、4日を過ぎたら不法建築の仲間入りだ。工事が終わったら、一息つく前にサッサと申請書を出してこい！,【建龍版】建築基準法第7条（完了検査）に関する問題です。建築主は、工事が完了した日から「4 日以内」に、建築主事に到達するように完了検査の申請を行う必要があります。設問の「!日以内（1日）」とする記述は、法令上の期間として誤りです。,
R4-PM-62,R4,午後,62,法規,建築基準法,建築基準法に関する記述として、誤っているものはどれか。,建築監視員は、建築物の工事施工者に対して、当該工事の施工の状況に関する報告を求めることができる。,建築主事は、建築基準法令の規定に違反した建築物に関する工事の請負人に対して、当該工事の施工の停止を命じることができる。,建築物の所有者、管理者は、その建築物の敷地、構造及び建築設備を常時適法な状態に維持するよう努めなければならない。,特定行政庁が指定する建築物の所有者は、定期に、建築物調査員に状況の調査をさせて、その結果を特定行政庁に報告しなければならない。,2,【ショーケン版】「工事を止めろ！」って命令できるのは、役所の偉い人（特定行政庁＝知事や市長）だけだぞ！「建築主事（確認申請をチェックする人）」には、工事停止を命じるまでの強い権限はねえんだよ。誰が命令のハンコを持ってるか、しっかり把握しとけ！,【建龍版】建築基準法第9条（違反建築物に対する措置）に関する問題です。工事の停止や除却等の「是正命令」を行う権限があるのは「特定行政庁」です。建築主事は適合性を審査する職位であり、是正命令の主体とはならないため、2が誤りです。,
R4-PM-63,R4,午後,63,法規,建築基準法,建築基準法施行令に関する記述として、誤っているものはどれか。,小学校には、非常用の照明装置を設けなければならない。,映画館の客用に供する屋外への出口の戸は、内開きとしてはならない。,回り階段の部分における踏面の寸法は、踏面の狭い方の端から 30 cm の位置において測らなければならない。,両側に居室がある場合の小学校の児童用の廊下の幅は、2.3 m 以上としなければならない。,1,【ショーケン版】小学校の教室に「非常灯」は要らねえんだよ！学校は避難訓練もバッチリだし、昼間しか使わねえからな（寮とかは別だが）。「どこでもかしこでもライトを付けりゃいい」ってもんじゃねえ。法律の例外規定をしっかり読み込め！,【建龍版】非常用の照明装置の設置（施行令第126条の4）に関する問題です。学校（幼稚園、小学校、中学校等）は、避難上の特性から、非常用の照明装置の設置義務が免除されています。したがって1が誤りです。,
R4-PM-64,R4,午後,64,法規,建設業法,建設業の許可に関する記述として、「建設業法」上、誤っているものはどれか。,特定建設業の許可を受けようとする建設業のうち、指定建設業は土木、建築、電気、管、舗装、鋼構造、造園の 7 業種である。,一般建設業の許可を受けようとする者は、許可を受けようとする建設業に係る建設工事に関して 10 年以上の実務の経験を有する者を、専任の技術者とすることができる。,工事一件の請負代金の額が 500 万円に満たない建設工事のみを請け負うことを営業とする者は、許可を受けなくてもよい。,"特定建設業の許可を受けた者でなければ、発注者から直接請け負った建設工事を施工するために、建築工事業にあっては下請代金の額の総額が 6,000 万円以上となる下請契約を締結してはならない。",4,"【ショーケン版】「建築一式」の特定建設業ラインを間違えるな！建築工事業（一式工事）なら、下請けに回す金額が「7,000万円以上」になったら特定が必要なんだ。6,000万ってのは「一式以外」の業種のラインだぞ。1,000万の差で法律違反になるから気をつけろ！","【建龍版】特定建設業の許可（建設業法第3条）に関する問題です。特定建設業の許可が必要となる下請契約の総額は、建築一式工事の場合は「7,000 万円（税込）以上」、その他の工事の場合は「4,500 万円（税込）以上」です（R4年度当時の基準）。したがって4が誤りです。",
R4-PM-65,R4,午後,65,法規,建設業法,請負契約に関する記述として、「建設業法」上、誤っているものはどれか。,"注文者は、予定価格が 5,000 万円以上である工事の請負契約を随意契約とする場合、見積り期間は原則として 15 日以上設けなければならない。",元請負人は、下請負人から完成した旨の通知を受けたときは、当該通知を受けた日から 30 日以内で、かつ、できる限り短い期間内に検査を完了しなければならない。,特定建設業者は、下請代金の支払いにつき、一般の金融機関による割引を受けることが困難であると認められる手形を交付してはならない。,元請負人は、工程の細目、作業方法その他元請負人において定めるべき事項を定めようとするときは、あらかじめ下請負人の意見をきかなければならない。,2,【ショーケン版】下請けを「30日」も待たせるな！完成したって言われたら、その日から「20日以内」に検査を終わらせるのが元請けの義務だ。10日も遅れたら、下請けの資金繰りが狂っちまうだろ。現場のスピード感を持って検査しろ！,【建龍版】下請代金の支払（建設業法第24条の4）に関する問題です。元請負人は、下請負人から完成通知を受けた日から「20 日以内」に、完成を確認するための検査を完了しなければなりません。30 日とする記述は法令違反となるため、2が誤りです。,
R4-PM-66,R4,午後,66,法規,建設業法,監理技術者等に関する記述として、建設業法上、誤っているものはどれか。,専任の監理技術者を置かなければならない建設工事について、監理技術者補佐を専任で置く場合には、監理技術者は 2 つの現場を兼任することができる。,専任の者でなければならない監理技術者は、講習を受けた日の属する年の翌年から起算して 5 年を経過しない者でなければならない。,建設業者は、現場代理人の設置にかかわらず、主任技術者又は監理技術者を置かなければならない。,主任技術者及び監理技術者は、施工計画の作成、工程管理、品質管理、その他の技術上の管理及び指導監督を行わなければならない。,2,【ショーケン版】講習の「5年」の数え方を間違えるな！「翌年から起算」なんて悠長なこと言ってられねえんだよ。講習の有効期限は「受講した日から5年」だ。現場に入ってる間に期限が切れたら、その瞬間に配置不備でアウトだぞ。免許の更新と同じで、常に最新の状態をキープしとけ！,【建龍版】監理技術者講習の有効期間に関する問題です。監理技術者資格者証の有効期間は、講習を受けた日から「5 年間」です。「受講した日の属する年の翌年から起算」という記述は、他の法令の更新規定と混同させており、不適当です。したがって2が誤りです。,
R4-PM-67,R4,午後,67,法規,労働基準法,労働契約に関する記述として、労働基準法上、誤っているものはどれか。,使用者は、労働者の退職の場合、請求があった日から 7 日以内に賃金を支払い、権利に属する金品を返還しなければならない。,労働契約は、一定の事業完了に必要な期間を定めるもののほかは、原則として 3 年を超える契約期間について締結してはならない。,使用者は、労働者が業務上負傷し療養のために休業する期間とその後 30 日間は、やむを得ない事由のために事業の継続が不可能となった場合においても解雇してはならない。,労働条件が事実と相違する場合で契約を解除し、14 日以内に帰郷する労働者に対しては、使用者は必要な旅費を負担しなければならない。,3,【ショーケン版】「絶対解雇しちゃダメ」ってわけじゃねえんだ！確かに療養期間＋30日間はクビにできないのが基本だが、天災で「会社そのものが続けられない」時や、ドカンと「打切補償」を払った時は例外的に認められるんだよ。法律の「例外」を突いてくるのが試験の定石だ、覚えとけ！,【建龍版】労働基準法第19条（解雇制限）に関する問題です。業務災害による休業期間中の解雇制限には例外があり、「天災地変その他やむを得ない事由のために事業の継続が不可能となった場合」で行政官庁の認定を受けたときは、制限が解除されます。したがって、3が誤りです。,
R4-PM-68,R4,午後,68,法規,安衛法,安全衛生管理体制に関する記述として、労働安全衛生法上、誤っているものはどれか。,元方安全衛生管理者は、その事業場に専属の者でなければならない。,安全衛生責任者は、安全管理者又は衛生管理者の資格を有する者でなければならない。,特定元方事業者は、統括安全衛生責任者に元方安全衛生管理者の指揮をさせなければならない。,統括安全衛生責任者は、その事業の実施を統括管理する者をもって充てなければならない。,2,【ショーケン版】「安全衛生責任者」をエリート資格だと思い込むな！アレは下請けのリーダーが「技能講習」を受ければなれるもんだ。1級の免許や特別な資格試験なんて要らねえんだよ。責任感さえありゃなれる……ってのは言い過ぎだが、安全管理者の資格（専門免許）とは別物だぞ！,【建龍版】安全衛生管理体制に関する問題です。「安全衛生責任者」は、関係請負人（下請）が選任するものであり、特別な資格要件（安全管理者や衛生管理者の資格）は法定されていません。必要なのは指定の教育を修了していることです。したがって2が誤りです。,
R4-PM-69,R4,午後,69,法規,安衛法,労働者の就業に当たっての措置に関する記述として、労働安全衛生法上、誤っているものはどれか。,労働者を雇い入れたときは、原則として、従事する業務に関する安全又は衛生のための教育を行わなければならない。,事業者は、危険又は有害な業務に現に就いている者に対し、安全又は衛生のための教育を行うように努めなければならない。,特別教育を必要とする業務に従事させる労働者が、十分な知識及び技能を有すると認められるときは、特別教育を省略することができる。,作業主任者として新たに職務に就くこととなった者に対し、作業方法の決定及び労働者の配置に関する事項についての教育を行わなければならない。,4,【ショーケン版】「作業主任者」に改めて教育なんて要らねえよ！主任者になるための「免許」や「講習」で、もう十分すぎるほど勉強してきてんだからな。新たに教育を受けなきゃいけないのは「職長（リーダー）」だ。主任者と職長の役割をごっちゃにすんなよ！,【建龍版】労働安全衛生法第60条（職長等の教育）に関する問題です。職長等教育の対象は「新たに職務に就くこととなった職長」等であり、法定の技能講習を修了して選任される「作業主任者」は、原則としてこの教育の対象から除かれています。したがって、4が誤りです。,
