id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
R2-PM-52,R2,午後,52,施工管理,施工計画,建設業者が作成する建設工事の記録等に関する記述として、最も不適当なものはどれか。,発注者から直接工事を請け負った建設業者が作成した発注者との打合せ記録のうち、発注者と相互に交付したものではないものは、保存しないこととした。,承認あるいは協議を行わなければならない事項について、建設業者はそれらの経過内容の記録を作成し、監理者と双方で確認したものを監理者に提出することとした。,設計図書に定められた品質が証明されていない材料について、建設業者は現場内への搬入後に試験を行い、記録を整備することとした。,既製コンクリート杭工事の施工サイクルタイム記録、電流計や根固め液の記録等は、発注者から直接建設工事を請け負った建設業者が保存する期間を定め、当該期間保存することとした。,3,【ショーケン版】おい！出どころのわからん「怪しい材料」を、ホイホイ現場の中に入れるな！搬入した後にテストして「ダメでした」ってなったら、また運び出すのか？二度手間で大赤字だろ！品質証明がない材料は「搬入する前」に試験して、合格を確認してから入れろ！,【建龍版】材料の受入れ管理に関する問題です。JASS 1等において、設計図書に定められた品質が証明されていない材料については、あらかじめ試験を行い、品質を確認したうえで「現場に搬入」しなければなりません。「搬入後」に試験を行うとする記述は、不適合品混入のリスクがあるため不適当です。,
R2-PM-53,R2,午後,53,施工管理,工程管理,工程管理に関する記述として、最も不適当なものはどれか。,バーチャート手法は、前工程の遅れによる後工程への影響を理解しやすい。,工事の進捗度の把握には、時間と出来高の関係を示した Sチャートが用いられる。,間接費は、一般に工期の長短に相関して増減する。,どんなに直接費を投入しても、ある限度以上には短縮できない時間をクラッシュタイムという。,1,【ショーケン版】バーチャートを過信すんな！バーチャートは「いつ何をするか」は見やすいが、作業同士の「繋がり（関係）」がわかんねえんだよ。だから、どっかが遅れた時に「どこまで影響が出るか」を判断するには、ネットワーク工程表じゃなきゃダメなんだ！,【建龍版】工程表の種類と特徴に関する問題です。バーチャートは作業の開始・終了時期を把握するのには適していますが、作業間の相互関係（論理的結合）が示されないため、一部の遅延が全体工程に及ぼす影響を把握しにくいという欠点があります。したがって「1」が不適当です。,
R2-PM-54,R2,午後,54,施工管理,工程管理,工程計画の立案に関する記述として、最も不適当なものはどれか。,工程計画には、大別して積上方式と割付方式とがあり、工期が制約されている場合は、割付方式を採用することが多い。,算出した工期が指定工期を超える場合は、クリティカルパス上に位置する作業について、作業方法の変更や作業員増員等を検討する。,作業員、施工機械、資機材等の供給量のピークが一定の量を超えないように山崩しを行うことで、工期を短縮できる。,作業員、施工機械、資機材等の供給量が均等になるように、山均しを意図したシステマティックな工法の導入を検討する。,3,【ショーケン版】「山崩し（山均し）」をやったら、工期はむしろ「伸びる」んだよ！一日の作業量を減らして平らにするんだからな。工期を「短縮」したきゃ、山を高く積み上げて（人を一気に突っ込んで）一気に終わらせるしかねえんだ。言葉の意味を逆にするな！,【建龍版】資源の平滑化（山崩し）に関する問題です。「山崩し（山均し）」は、特定の時期に集中した資源投入量を分散させて均一化する手法ですが、ピーク時の作業を先送りにするため、一般に工期は「延長」される傾向にあります。したがって「工期を短縮できる」とする記述は不適当です。,
R2-PM-55,R2,午後,55,施工管理,工程管理,タクト手法に関する記述として、最も不適当なものはどれか。,作業を繰り返し行うことによる習熟効果によって生産性が向上するため、工事途中でのタクト期間の短縮や作業者数の削減を検討する。,タクト手法は、同一設計内容の基準階を多く有する高層建築物の仕上工事の工程計画手法として、適している。,設定したタクト期間では終わることができない一部の作業については、当該作業の作業期間をタクト期間の整数倍に設定する。,各作業が独立して行われているため、1 つの作業に遅れがあってもタクトを構成する工程全体への影響は小さい。,4,【ショーケン版】タクト手法は「流れ作業」なんだよ！一人が遅れたら、後ろで待ってる全員がストップしちまうんだ。各作業は独立してるんじゃなくて、鎖（くさり）みたいに繋がってんだよ。影響が小さいなんて、現場の恐ろしさをわかってねえな！,【建龍版】タクト手法（同期化工程）に関する問題です。タクト手法は各作業班が一定のサイクルで次の工区へ移動する連続作業であるため、一つの作業の遅延は直ちに後続工程の停滞を招き、工程全体に甚大な影響を及ぼします。「影響は小さい」とする記述は不適当です。,
R2-PM-56,R2,午後,56,施工管理,工程管理,ネットワーク工程表に関する記述として、最も不適当なものはどれか。,ディペンデントフロートは、後続作業のトータルフロートに影響を及ぼすようなフロートである。,フリーフロートは、その作業の中で使い切ってしまうと後続作業のフリーフロートに影響を及ぼすようなフロートである。,クリティカルパスは、トータルフロートが 0 の作業を開始結合点から終了結合点までつないだものである。,トータルフロートは、当該作業の最遅終了時刻(LFT)から当該作業の最早終了時刻(EFT)を差し引いて求められる。,2,【ショーケン版】「フリーフロート（FF）」の意味を考えろ！それは「誰にも迷惑をかけない自分だけの余裕」のことだ。だからその作業の中でFFを使い切ったとしても、後ろの作業の開始時間には一切影響しねえんだよ！影響を与えるのはTF（全体余裕）の中の別の部分だ。,【建龍版】ネットワーク工程表の余裕時間に関する問題です。「フリーフロート（FF）」は、後続作業の「最早開始時刻」に影響を与えない範囲の余裕時間と定義されています。したがって、FFを使い切っても後続作業には影響を及ぼしません。「影響を及ぼす」とする記述は誤りです。,
R2-PM-57,R2,午後,57,施工管理,品質管理,品質管理に関する記述として、最も適当なものはどれか。,品質管理は、計画段階より施工段階で検討するほうが、より効果的である。,品質確保のための作業標準を作成し、作業標準どおり行われているか管理を行う。,工程(プロセス)の最適化より検査を厳しく行うことのほうが、優れた品質管理である。,品質管理は、品質計画の目標のレベルにかかわらず、緻密な管理を行う。,2,【ショーケン版】品質管理は「準備」と「実行」だ！「作業標準」をしっかり決めて、その通りに現場を動かす。これが一番間違いねえ。検査を厳しくするのは、ダメなもんを見つけるための「敗戦処理」に過ぎねえんだよ！,【建龍版】品質管理の基本（PDCA）に関する問題です。適切な品質を確保するためには、まず妥当な作業標準（マニュアル）を作成し、それに従って確実に作業が遂行されているかを管理（Do/Check）することが最も重要です。したがって「2」が適当です。,
R2-PM-58,R2,午後,58,施工管理,品質管理,品質管理の用語に関する記述として、最も不適当なものはどれか。,目標値とは、仕様書で述べられる、望ましい又は基準となる特性の値のことをいう。,ロットとは、等しい条件下で生産され、又は生産されたと思われるものの集まりをいう。,かたよりとは、観測値又は測定結果の大きさが揃っていないことをいう。,トレーサビリティとは、対象の履歴、適用又は所在を追跡できることをいう。,3,【ショーケン版】「かたより」と「ばらつき」をゴッチャにすんな！大きさがバラバラなのは「ばらつき（散布）」だ。かたよりってのは、全部の平均が狙った真ん中（目標値）からズレてることを言うんだよ！言葉の定義を正確に仕分けろ！,【建龍版】品質管理の用語（JIS Z 8101）に関する問題です。「かたより」とは、測定結果の平均値と真の値（または目標値）との「差」を指します。記述にある「大きさが揃っていないこと」は「ばらつき」の説明であるため、不適当です。,
R2-PM-59,R2,午後,59,施工管理,精度管理,建築施工の品質を確保するための管理値に関する記述として、最も不適当なものはどれか。,鉄骨工事において、一般階の柱の階高寸法は、梁仕口上フランジ上面間で測り、その管理許容差は ± 3 mm とした。,コンクリート工事において、ビニル床シート下地のコンクリート面の仕上がりの平坦さは、 3 m につき 7 mm 以下とした。,カーテンウォール工事において、プレキャストコンクリートカーテンウォール部材の取付け位置の寸法許容差のうち、目地の幅は ± 5 mm とした。,断熱工事において、硬質吹付けウレタンフォーム断熱材の吹付け厚さの許容差は、 ± 5 mm とした。,4,【ショーケン版】ウレタンの吹き付け厚さを「マイナス」にするなよ！断熱材ってのは、決められた厚さより薄かったら性能が出ねえんだよ。だから許容差は「＋10mm、−0mm」みたいに、薄くなるのは絶対にNGにするのがルールだ。±5mmなんて甘いこと言ってたら、結露だらけになるぞ！,"【建龍版】断熱工事の厚さ管理に関する問題です。吹付けウレタンフォーム等の断熱材は、所定の断熱性能を確保するため、厚さの許容差は原則として「マイナス側を認めない（+10, -0等）」管理を行います。したがって「±5mm」とする記述は、厚さ不足を許容することになるため不適当です。",
R2-PM-60,R2,午後,60,施工管理,品質管理,品質管理における検査に関する記述として、最も不適当なものはどれか。,中間検査は、不良なロットが次工程に渡らないよう事前に取り除くことによって、損害を少なくするために行う検査である。,間接検査は、購入者側が受入検査を行うことによって、供給者側の試験を省略する検査である。,非破壊検査は、品物を試験してもその商品価値が変わらない検査である。,全数検査は、工程の品質状況が悪いために不良率が大きく、決められた品質水準に修正しなければならない場合に適用される検査である。,2,【ショーケン版】「間接検査」を逆さまに覚えてんぞ！間接検査ってのは、購入者（俺たち）が自分で検査するんじゃなくて、メーカー（供給者）の検査結果を確認して「合格」にするやり方のことだ。自分で検査しないから「間接」なんだよ。意味を逆にすんな！,【建龍版】品質検査の方式に関する問題です。「間接検査」とは、購入者が自ら検査を行う代わりに、供給者（製造者）が実施した検査の結果を確認・利用して受入合否を判定する方式です。「購入者側が検査を行って供給者の試験を省略する」とする記述は、定義が逆であるため不適当です。,
R2-PM-61,R2,午後,61,施工管理,コンクリート工事,普通コンクリートの試験及び検査に関する記述として、最も不適当なものはどれか。,スランプ 18 cm のコンクリートの荷卸し地点におけるスランプの許容差は、 ± 2.5 cm とした。,1 回の構造体コンクリート強度の判定に用いる供試体は、複数の運搬車のうちの 1 台から採取した試料により、 3 個作製した。,構造体コンクリート強度の判定は、材齢 28 日までの平均気温が 20 °C であったため、工事現場における水中養生供試体の 1 回の試験結果が調合管理強度以上のものを合格とした。,空気量 4.5 % のコンクリートの荷卸し地点における空気量の許容差は、 ± 1.5 % とした。,3,【ショーケン版】水中養生供試体の「1回（平均）」の結果だけで合格にするな！構造体強度の判定は、「3回」の試験結果の「平均」が、設計基準強度（または調合管理強度）以上であることを確認しなきゃダメなんだ。一回勝負じゃばらつきをカバーできねえぞ！,【建龍版】コンクリートの強度検査に関する問題です。構造体コンクリート強度の合格判定基準（JASS 5）では、工事現場で養生した供試体の「3回」の試験結果の「平均値」が判定基準を満たす必要があります。「1回の試験結果」を基準とする記述は不適当です。,
R2-PM-62,R2,午後,62,施工管理,タイル工事,壁面の陶磁器質タイル張り工事における試験に関する記述として、最も不適当なものはどれか。,引張接着力試験の試験体の個数は、 300 m2 ごと及びその端数につき 3 個以上とした。,接着剤張りのタイルと接着剤の接着状況の確認は、タイル張り直後にタイルをはがして行った。,セメントモルタル張りの引張接着力試験は、タイル張り施工後、 2 週間経過してから行った。,二丁掛けタイル張りの引張接着力試験は、タイルを小口平の大きさに切断した試験体で行った。,2,【ショーケン版】張った直後に剥がしてどうすんだよ！接着剤（有機系）は時間が経ってから真価を発揮するんだ。接着状況の確認は、タイルの「目地詰め前（または所定の硬化後）」にやるのが正しい手順だ。直後に剥がすのはモルタルの「揉み込み」確認の時の話だろ！,【建龍版】タイルの引張接着力試験（JASS 19）に関する問題です。引張接着力試験は、張付けモルタルまたは接着剤が十分に硬化した後に行います。標準的には、セメントモルタルなら2週間、接着剤なら1週間程度経過した後です。「直後にタイルをはがして行う」のは、施工中の「付着確認」であり、本試験の手順としては不適当です。,
R2-PM-63,R2,午後,63,施工管理,解体工事,鉄筋コンクリート造建築物の解体工事における振動、騒音対策に関する記述として、最も不適当なものはどれか。,内部スパン周りを先に解体し、外周スパンを最後まで残すことにより、解体する予定の躯体を防音壁として利用した。,周辺環境保全に配慮し、振動や騒音が抑えられるコンクリートカッターを用いる切断工法とした。,振動レベルの測定器の指示値が周期的に変動したため、変動ごとに指示値の最大値と最小値の平均を求め、そのなかの最大の値を振動レベルとした。,転倒工法による壁の解体工事において、先行した解体工事で発生したガラは、転倒する位置に敷くクッション材として利用した。,3,【ショーケン版】振動計の針が揺れてる時、「最大と最小の平均」なんて中途半端な計算すんな！周期的に変わる振動のレベルを測る時は、ピークが来てる時の「最大値」をいくつかピックアップして、その平均をとるのが正しいルールだ。最小値を混ぜて数字を薄めるな！,【建龍版】振動の測定方法（振動規制法関連）に関する問題です。振動レベルの指示値が周期的に変動する場合の評価値は、「各周期ごとの最大値」を数個測定し、その平均値（$L_{max}$の平均）を算出します。「最大値と最小値の平均」を求める手法は、測定基準として不適当です。,
R2-PM-64,R2,午後,64,施工管理,安全管理,労働災害に関する記述として、最も不適当なものはどれか。,労働損失日数は、一時労働不能の場合、暦日による休業日数に 300/365 を乗じて算出する。,労働災害における労働者とは、所定の事業又は事務所に使用される者で、賃金を支払われる者をいう。,度数率は、災害発生の頻度を表すもので、 100 万延べ実労働時間当たりの労働損失日数を示す。,永久一部労働不能で労働基準監督署から障がい等級が認定された場合、労働損失日数は、その等級ごとに定められた日数となる。,3,【ショーケン版】「度数率」と「強度率」をゴッチャにすんな！度数率（頻度）は「死傷者数」を数えるんだよ。損失日数を数えるのは「強度率（重さ）」の方だ。100万時間あたりの「ケガ人の数」が度数率だって覚えとけ！,【建龍版】労働災害統計の定義に関する問題です。「度数率」は、100万延べ実労働時間当たりの「死傷者数」により、災害発生の頻度を表します。記述にある「延べ労働損失日数」を用いる指標は「強度率」であるため、不適当です。,
R2-PM-65,R2,午後,65,施工管理,安全管理,市街地の建築工事における公衆災害防止対策に関する記述として、最も不適当なものはどれか。,工事現場周囲の道路に傾斜があったため、高さ 3 m の鋼板製仮囲いの下端は、隙間を土台コンクリートで塞いだ。,飛来落下物による歩行者への危害防止等のために設置した歩道防護構台は、構台上で雨水処理し、安全のために照明を設置した。,鉄筋コンクリート造の建物解体工事において、防音と落下物防護のため、足場の外側面に防音パネルを設置した。,外部足場に設置した防護棚の敷板は、厚さ 1.5 mm の鉄板を用い、敷板どうしの隙間は 3 cm 以下とした。,4,【ショーケン版】防護棚（アサガオ）の敷板に「隙間」を作るな！たった「3cm」でも、ボルトや工具がすり抜けて落ちたら下を歩いてる人が死ぬんだぞ。敷板の隙間は「ゼロ（密着）」に決まってんだろ！数字の引っかけに騙されるな！,【建龍版】公衆災害防止対策（防護棚）に関する問題です。外部足場に設置する防護棚（アサガオ）は、物体の落下を完全に防止するため、敷板を隙間なく敷き詰めなければなりません。「3cm以下」という許容隙間は規定されておらず、安全管理上、不適当です。（※鉄板の厚さは1.5mm以上で正しいです）,
R2-PM-66,R2,午後,66,施工管理,安全管理,作業主任者の職務として、労働安全衛生法上、定められていないものはどれか。,型枠支保工の組立て等作業主任者は、作業中、要求性能墜落制止用器具等及び保護帽の使用状況を監視すること。,有機溶剤作業主任者は、作業に従事する労働者が有機溶剤により汚染され、又はこれを吸入しないように、作業の方法を決定し、労働者を指揮すること。,建築物等の鉄骨の組立て等作業主任者は、作業の方法及び順序を作業計画として定めること。,はい作業主任者は、はい作業をする箇所を通行する労働者を安全に通行させるため、その者に必要な事項を指示すること。,3,【ショーケン版】「作業計画」を立てるのは、現場監督（事業者）の仕事だろ！作業主任者のメインの仕事は、決まった計画を現場で「指揮」して、安全帯（墜落制止用器具）を使わせたりすることだ。主任者に計画まで丸投げするんじゃねえ！,【建龍版】作業主任者の職務に関する問題です。「作業の方法及び順序を決定し、作業を直接指揮する」ことは作業主任者の職務ですが、「作業計画を作成する」ことは、事業者の責務とされています（一部の例外を除き、主任者の法定職務には含まれません）。したがって「3」が誤りです。,
R2-PM-67,R2,午後,67,施工管理,安全管理,足場に関する記述として、最も不適当なものはどれか。,単管足場の建地を鋼管 2 本組とする部分は、建地の最高部から測って 31 m を超える部分とした。,くさび緊結式足場の支柱の間隔は、桁行方向 2 m、梁間方向 1.2 m とした。,移動式足場の作業床の周囲は、高さ 95 cm で中桟付きの丈夫な手すり及び高さ 10 cm の幅木を設置した。,高さが 8 m のくさび緊結式足場の壁つなぎは、垂直方向 5 m、水平方向 5.5 m の間隔とした。,3,【ショーケン版】足場の「手すり高さ」を甘く見んな！墜落を確実に防ぐなら、手すりは「85cm以上」が必要だ。問題文の「90cm」はクリアしてるが、もっと適当な間違いが4番にあるぞ！くさび足場の壁つなぎは、垂直「5m」水平「5.5m」だ！...あ、待て、不適当なのは3番だ。「95cm以上」ってのが今の新しい基準なんだよ（安衛則）。90cmじゃ古いんだ！（※設問当時の基準に注意）,【建龍版】足場の安全基準（労働安全衛生規則）に関する問題です。作業床における手すりの高さは、墜落防止の効果を高めるため、原則として「95cm以上」とすることが推奨・規定されています。90cmとする記述は基準を下回っているため、不適当とされます。なお、単管足場の31m超の2本組などは正しい記述です。,
R2-PM-68,R2,午後,68,施工管理,安全管理,事業者が行わなければならない点検に関する記述として、労働安全衛生規則上、誤っているものはどれか。,作業構台における作業を行うときは、その日の作業を開始する前に、作業を行う箇所に設けた手すり等及び中桟等の取り外し及び脱落の有無について点検を行わなければならない。,高所作業車を用いて作業を行うときは、その日の作業を開始する前に、制動装置、操作装置及び作業装置の機能について点検を行わなければならない。,つり足場における作業を行うときは、その日の作業を開始する前に、脚部の沈下及び滑動の状態について点検を行わなければならない。,繊維ロープを貨物自動車の荷掛けに使用するときは、その日の使用を開始する前に、繊維ロープの点検を行わなければならない。,3,【ショーケン版】「つり足場」に「脚部（足元）」があるわけねえだろ！宙に浮いてんだから。脚部の沈下をチェックしなきゃいけないのは、地面に立ってる「床置足場（枠組や単管足場）」の方だ！言葉の矛盾に気づけよ！,【建龍版】足場の点検事項に関する問題です。地面に据え置くタイプの足場では、支柱の「脚部の沈下及び滑動」の点検が必要ですが、「つり足場」は上部から吊り下げられているため、脚部の沈下という概念がありません。つり足場では、つりワイヤの状況や接続部の点検が重要となります。したがって「3」が誤りです。,
R2-PM-69,R2,午後,69,施工管理,安全管理,ゴンドラを使用して作業を行う場合、事業者の講ずべき措置として、ゴンドラ安全規則上、誤っているものはどれか。,ゴンドラの操作の業務に就かせる労働者は、当該業務に係る特別の教育を修了した者でなければならない。,ゴンドラを使用して作業するときは、原則として、 1 月以内ごとに 1 回、定期に、自主検査を行わなければならない。,ゴンドラを使用して作業を行う場所については、当該作業を安全に行うため必要な照度を保持しなければならない。,ゴンドラについて定期自主検査を行ったときは、その結果を記録し、これを 3 年間保存しなければならない。,1,【ショーケン版】ゴンドラの操作に「技能講習」なんて大げさなもん要らねえよ！ゴンドラは「特別教育」だけでOKだ。誰でも教育を受けりゃ動かせるからこそ、日常の点検が大事なんだよ。資格のランクを間違えんな！,【建龍版】ゴンドラの就業制限（ゴンドラ安全規則）に関する問題です。ゴンドラの操作の業務に従事する労働者に必要なのは、事業者が行う「特別の教育（特別教育）」です。「技能講習」を必要とするのはクレーン等の上位資格であり、記述は不適当です。,
R2-PM-70,R2,午後,70,法規,労働安全衛生法,酸素欠乏危険作業に労働者を従事させるときの事業者の責務として、酸素欠乏症等防止規則上、誤っているものはどれか。,酸素欠乏危険作業については、所定の技能講習を修了した者のうちから、酸素欠乏危険作業主任者を選任しなければならない。,酸素欠乏危険作業に労働者を就かせるときは、当該労働者に対して酸素欠乏危険作業に係る特別の教育を行わなければならない。,酸素欠乏危険場所で空気中の酸素の濃度測定を行ったときは、その記録を 3 年間保存しなければならない。,酸素欠乏危険場所では、原則として、空気中の酸素の濃度を 18 % 以上に保つように換気しなければならない。,4,【ショーケン版】酸素濃度「15%」で作業させる気か！そんな薄い空気じゃ、すぐにフラフラして意識を失うぞ！酸素欠乏危険場所の安全基準は「18%以上」だ。18%を切ったら即、退避と換気。これ、現場監督の鉄則中の鉄則だぞ！数字の書き間違いで命を落とすな！,【建龍版】酸素欠乏症等防止規則（第5条）に関する問題です。酸素欠乏危険場所における換気の基準は、空気中の酸素の濃度を「18%以上」に保つようにすることです。したがって、15%以上とする記述は誤りです。なお、主任者の選任、特別教育の実施、測定記録の3年間保存などは正しい規定です。,
R2-PM-71,R2,午後,71,法規,建築基準法,建築確認等の手続きに関する記述として、建築基準法上、誤っているものはどれか。,防火地域及び準防火地域内において、建築物を増築しようとする場合、その増築部分の床面積の合計が 10 m2 以内のときは、建築確認を受ける必要はない。,延べ面積が 150 m2 の一戸建ての住宅の用途を変更して旅館にしようとする場合、建築確認を受ける必要はない。,鉄筋コンクリート造 3 階建ての共同住宅において、2 階の床及びこれを支持する梁に鉄筋を配置する特定工程に係る工事を終えたときは、中間検査の申請をしなければならない。,確認済証の交付を受けた建築物の完了検査を受けようとする建築主は、工事が完了した日から 4 日以内に建築主事に到達するように、検査の申請をしなければならない。,1,【ショーケン版】「防火地域・準防火地域」の怖さを知らねえのか！普通の場所なら10m2以下の増築は確認申請不要だが、防火・準防火地域内なら「たとえ1m2」の増築であっても、絶対に確認申請が必要なんだ。火災に厳しい場所なんだから、例外はねえぞ！,【建龍版】建築基準法第6条（建築物の建築等に関する申請及び確認）に関する問題です。増築において10m2以内の確認申請不要の規定（法第6条第2項）は、「防火地域及び準防火地域内である場合を除き」適用されます。したがって、防火地域等では面積にかかわらず確認申請が必要となるため、1が誤りです。,
R2-AM-72,R2,午後,72,法規,建築基準法,次の記述のうち、建築基準法上、誤っているものはどれか。,"建築主は、延べ面積が 1,000 m2 を超え、かつ、階数が 3 以上の建築物を新築する場合、一級建築士である工事監理者を定めなければならない。",特定行政庁は、飲食店に供する床面積が 200 m2 を超える建築物の劣化が進み、そのまま放置すれば著しく保安上危険となると認める場合、相当の猶予期限を付けて、所有者に対し除却を勧告することができる。,建築監視員は、建築物の工事施工者に対して、当該工事の施工の状況に関する報告を求めることができる。,建築主事は、建築基準法令の規定に違反した建築物に関する工事の請負人に対して、当該工事の施工の停止を命じることができる。,4,【ショーケン版】現場を止める命令（施工停止命令）を出せるのは、役所の「特定行政庁（知事や市長）」だけだ！建築主事はあくまで「確認申請が通るかチェックする人」であって、工事を止める強力な権限までは持ってねえんだよ。立場と権限を混同するな！,【建龍版】建築基準法第9条（違反建築物に対する措置）に関する問題です。違反建築物に対して工事の施工停止や是正を命じることができるのは「特定行政庁」です。「建築主事」にはその権限が与えられていないため、4が誤りです。,
R2-PM-73,R2,午後,73,法規,建築基準法,避難施設等に関する記述として、建築基準法上、誤っているものはどれか。,小学校には、非常用の照明装置を設けなければならない。,集会場で避難階以外の階に集会室を有するものは、その階から避難階又は地上に通ずる 2 以上の直通階段を設けなければならない。,映画館の客用に供する屋外への出口の戸は、内開きとしてはならない。,高さ 31 m を超える建築物には、原則として、非常用の昇降機を設けなければならない。,1,【ショーケン版】小学校の教室に「非常照明」がついてるの見たことあるか？小学校、中学校、義務教育学校は、夜に使うことを想定してねえから非常用の照明装置の設置は免除されてんだよ！代わりに百貨店や映画館みたいに不特定多数の人が集まるところは必須だ。学校の特例を覚えとけ！,【建龍版】非常用の照明装置（建築基準法施行令第126条の4）に関する問題です。非常用の照明装置の設置義務は、特殊建築物の居室等に課されますが、「学校、体育館、ボーリング場、水泳場」等は設置義務から除外されています（ただし、夜間使用される部分等を除く）。したがって、小学校に一律に義務付けるとする記述は誤りです。,
R2-PM-74,R2,午後,74,法規,建設業法,建設業の許可に関する記述として、建設業法上、誤っているものはどれか。,建設業の許可を受けようとする者は、許可を受けようとする建設業に係る建設工事に関して 10 年の実務の経験を有する者を、一般建設業の営業所に置く専任の技術者とすることができる。,建設業の許可を受けようとする者は、複数の都道府県の区域内に営業所を設けて営業しようとする場合、それぞれの都道府県知事の許可を受けなければならない。,内装仕上工事など建築一式工事以外の工事を請け負う建設業者であっても、特定建設業の許可を受けることができる。,"特定建設業の許可を受けた者でなければ、発注者から直接請負った建設工事を施工するために、建築工事業にあっては下請代金の額の総額が 7,000 万円以上となる下請契約を締結してはならない。",2,【ショーケン版】県をまたいで営業所を作るなら、もう知事の出る幕じゃねえ！「2つ以上の都道府県」にまたがるなら、許可を出すのは「国土交通大臣」だ。1つの県の中だけでやるなら「知事」。大臣か知事か、営業所の場所で決まるって覚えとけ！,"【建龍版】建設業の許可（建設業法第3条）に関する問題です。二以上の都道府県の区域内に営業所を設けて営業しようとする場合は「国土交通大臣」の許可が必要です。それぞれの都道府県知事から個別に受けるわけではないため、2が誤りです。なお、特定建設業の下請代金基準は現在「7,000万円（建築一式）」です（H30当時は4,500万円）。",
R2-PM-75,R2,午後,75,法規,建設業法,請負契約に関する記述として、建設業法上、誤っているものはどれか。,注文者は、請負人に対して、建設工事の施工につき著しく不適当と認められる下請負人が marketing あるときは、あらかじめ注文者の書面等による承諾を得て選定した下請負人である場合を除き、その変更を請求することができる。,"注文者は、工事一件の予定価格が 5,000 万円以上である工事の請負契約の方法が随意契約による場合であっても、契約の締結までに建設業者が当該建設工事の見積りをするための期間は、原則として、 15 日以上を設けなければならない。",元請負人は、その請け負った建設工事を施工するために必要な工程の細目、作業方法その他元請負人において定めるべき事項を定めようとするときは、あらかじめ、注文者の意見をきかなければならない。,請負人は、請負契約の履行に関し工事現場に現場代理人を置く場合に、注文者の承諾を得て、現場代理人に関する事項を、省令で定める情報通信の技術を利用する方法で通知することができる。,3,【ショーケン版】「現場の回し方（工程の細目や作業方法）」を決めるのに、いちいち施主（注文者）の顔色をうかがう必要はねえよ！「下請負人」の意見はきかなきゃいけないが、施主は専門家じゃねえんだ。俺たちプロ（元請け）が責任を持って決めるのが筋だろ！,【建龍版】建設業法第24条の2（下請負人の意見の聴取等）に関する問題です。元請負人は、工程の細目や作業方法等を定めようとするときは、あらかじめ「下請負人」の意見をきかなければなりません。「注文者の意見をきかなければならない」とする記述は法規定と異なるため、3が誤りです。,
R2-PM-76,R2,午後,76,法規,建設業法,工事現場に置く技術者に関する記述として、建設業法上、誤っているものはどれか。,"発注者から直接建築一式工事を請け負った特定建設業者は、下請契約の総額が 7,000 万円以上の工事を施工する場合、監理技術者を工事現場に置かなければならない。","工事一件の請負代金の額が 8,000 万円である診療所の建築一式工事において、工事の施工の技術上の管理をつかさどるものは、工事現場ごとに専任の者でなければならない。",専任の主任技術者を必要とする建設工事のうち、密接な関係のある二以上の建設工事を同一の建設業者が同一の場所又は近接した場所において施工するものについては、同一の専任の主任技術者がこれらの建設工事を管理することができる。,"発注者から直接防水工事を請け負った特定建設業者は、下請契約の総額が 4,500 万円の工事を施工する場合、主任技術者を工事現場に置かなければならない。",4,"【ショーケン版】防水工事（一式以外）の下請け合計が「4,500万」？そりゃ「監理技術者」の出番だろ！一式工事以外の特定建設業ラインは「4,500万円以上」だ。4,500万ピッタシなら、主任技術者じゃなくて「監理技術者」を置かなきゃ法律違反だぞ！","【建龍版】監理技術者の設置（建設業法第26条）に関する問題です。特定建設業者が下請契約を締結して工事を施工する場合、その総額が「4,500万円（建築一式は7,000万円）」以上となる時は、主任技術者に代えて「監理技術者」を置かなければなりません。したがって、4,500万円の防水工事で「主任技術者」とする記述は誤りです。",
R2-PM-77,R2,午後,77,法規,労働基準法,労働契約に関する記述として、労働基準法上、誤っているものはどれか。,使用者は、労働者の退職の場合において、請求があった日から、原則として 7 日以内に賃金を支払い、労働者の権利に属する金品を返還しなければならない。,満 60 歳以上の労働者との間に締結される労働契約は、契約期間の定めのないものを除き、一定の事業の完了に必要な期間を定めるもののほかは、 5 年を超える期間について締結してはならない。,使用者は、労働者が業務上負傷し、休業する期間とその後 30 日間は、やむを得ない事由のために事業の継続が不可能となった場合においても解雇してはならない。,使用者は、試の使用期間中の者で 14 日を超えて引き続き使用されるに至った者を解雇しようとする場合、原則として、少なくとも 30 日前にその予告をしなければならない。,3,【ショーケン版】業務災害で休んでる期間＋30日間は原則「解雇制限」がかかるが、「天災地変で会社が続けられなくなった」時は別だぞ！労基署長の認定を受けりゃ解雇できるんだ。「どんな場合でも絶対ダメ」ってのは法律の引っかけだ。例外を忘れんな！,【建龍版】労働基準法第19条（解雇制限）に関する問題です。労働者が業務上負傷し療養のために休業する期間及びその後30日間は原則として解雇できませんが、「天災事変その他やむを得ない事由のために事業の継続が不可能となった場合」で、行政官庁（労基署長）の認定を受けた場合は例外的に解雇が認められます。したがって「不可能となった場合においても解雇してはならない」とする記述は誤りです。,
