id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
H26-PM-55,H26,午後,55,施工管理,工程管理,工期短縮のための工法として、最も効果の少ないものはどれか。ただし、建物は一般的な事務所ビルで、鉄骨鉄筋コンクリート造、地下2階、地上10階建とする。,スラブ型枠には、床型枠用鋼製デッキプレートを採用する。,柱、梁の鉄筋は、先に鉄骨に取り付ける先組工法を採用する。,地下躯体工事は、逆打ち工法を採用する。,外部の手すり壁付きのバルコニーは、PCa化工法を採用する。,2,【ショーケン版】おい！鉄筋を先に鉄骨に付けちまったら、クレーンで吊る時に重てえし、建入れ直しもやりにくくなって、鉄骨建方のスピードが落ちちまうだろ！デッキプレートや逆打ち、PCa化みたいな「型枠を省く・同時進行する」工法に比べりゃ、効果はたかが知れてるぞ！,【建龍版】工期短縮工法の比較に関する問題です。デッキプレート（型枠省略）、逆打ち（地上地下同時並行）、PCa（現場作業の工場化）は劇的な工期短縮に繋がりますが、鉄骨への鉄筋先組みは揚重負荷や建方精度の管理難易度を上げ、必ずしも全体の工期短縮には直結しません。したがって「2」が最も効果が少ないと言えます。,
H26-PM-56,H26,午後,56,施工管理,工程管理,ネットワーク工程表に関する記述として、最も不適当なものはどれか。,クリティカルパスは、必ずしも1本とは限らない。,トータルフロートが 0 の作業をつないだものが、クリティカルパスである。,トータルフロートは、当該作業の最遅終了時刻(LFT)から当該作業の最早終了時刻(EFT)を差し引いて求められる。,フリーフロートが 0 ならば、トータルフロートも必ず 0 である。,4,【ショーケン版】おい！余裕時間の理屈を勘違いすんじゃねえ！「トータルフロート（TF）」が0なら、ゆとりがねえんだから「フリーフロート（FF）」も当然0だ。だがな、FFが0でも、後ろの作業に余裕があればTFが0じゃないことはいくらでもあるんだよ。この引っかけ、絶対引っかかるなよ！,【建龍版】ネットワーク工程表の余裕時間（フロート）に関する問題です。トータルフロート（作業の全余裕）が0の作業はクリティカルパス上にあるため、フリーフロート（後続を遅らせない余裕）も必然的に0になります。しかし、その逆（FF=0ならTF=0）は必ずしも成立しません。したがって「4」が不適当です。,
H26-PM-57,H26,午後,57,施工管理,品質管理,品質管理に関する記述として、最も適当なものはどれか。,品質管理では、前工程より後工程に管理の重点をおく方がよい。,品質の目標値を大幅に上回る品質が確保されていれば、優れた品質管理といえる。,品質確保のための作業標準が計画できたら、作業がそのとおり行われているかどうかの管理に重点をおく。,品質を確保するためには、工程の最適化を図るより、検査を厳しく行う方がよい。,3,【ショーケン版】品質ってのは、検査員が「合格」ってハンコ押す時に決まるんじゃねえ！職人が「作業標準」通りに手を動かしてる時に決まるんだよ。後でダメ出しするより、最初からミスさせねえ「工程の管理」が一番大事だってことを忘れんな！,【建龍版】品質管理（QC）の本質に関する問題です。品質管理は「検査」によって不良品を取り除くことではなく、「工程」の中で品質を作り込むことが基本です。したがって、適切な作業標準（マニュアル）に基づき、作業が確実に実行されているかを管理する「3」が最も適当な記述です。目標値を大幅に超えるのは、過剰品質によるコスト増となり、不適切です。,
H26-PM-58,H26,午後,58,施工管理,品質管理,品質管理の用語に関する記述として、最も不適当なものはどれか。,公差とは、計量的な観測値の最大値と最小値の差をいう。,管理限界とは、工程が統計的管理状態にあるとき、管理図上で統計量の値がかなり高い確率で存在する範囲を示す限界をいう。,ばらつきとは、観測値・測定結果の大きさがそろっていないこと、又は不ぞろいの程度をいう。,ロットとは、等しい条件下で生産され、又は生産されたと思われる品物の集まりをいう。,1,【ショーケン版】「公差（こうさ）」を計り間違いと勘違いしてんじゃねえか？それは図面や仕様書で決められた「これくらいまでのズレならOKだよ」っていう許容範囲のことだろ！計った値の最大と最小の差は「範囲（レンジ）」って言うんだ。言葉の定義を間違えたら、現場での会話が通じねえぞ！,【建龍版】品質管理における統計用語の定義です。公差（Tolerance）は、規定された許容最大値と最小値の差（規格の幅）を指します。一方、観測値の最大値と最小値の差は「範囲（Range：R）」と呼ばれます。したがって「1」が不適当です。管理限界やばらつき、ロットの定義は適切です。,
H26-PM-59,H26,午後,59,施工管理,品質管理,建築施工の品質に関する記述として、最も不適当なものはどれか。,鉄骨工事において、スタッド溶接後のスタッドの傾きの管理許容差は、3 °以内とした。,鉄骨梁の製品検査において、梁の長さの管理許容差は、± 3 mm とした。,普通コンクリートの荷卸し地点における空気量の許容差は、指定した空気量に対して、± 2.5 % とした。,構造体コンクリート部材の断面寸法の許容差は、柱・梁・壁においては 0 mm から +15 mm までとした。,3,【ショーケン版】コンクリートの空気量は、コンクリートの命だぞ！許容範囲を2.5%も広げてたら、スカスカのコンクリが混じっちまうだろ。空気量の許容差は「±1.5%」だ！2.5って数字はスランプの許容差とごっちゃにしてる証拠だぞ。しっかり数字を叩き込め！,【建龍版】施工品質の管理値に関する問題です。JASS 5 において、普通コンクリートの空気量の許容差は、指定値（通常4.5%）に対して「±1.5%」と規定されています。±2.5%とする記述は不適当です。なお、スタッドの傾き（3°以内）や、断面寸法の「マイナス側は許さない（0〜+15mm）」という規定は正しい内容です。,
H26-PM-60,H26,午後,60,施工管理,品質管理,品質管理に用いる図イ〜ニとその名称の組合せとして、最も不適当なものはどれか。,イ — 系統図,ロ — 連関図,ハ — 親和図,ニ — アローダイアグラム,1,【ショーケン版】おい！「イ」の図をよく見てみろ、魚の骨みたいだろ？これは「特性要因図」だ！「系統図」は目的から手段へ向かって枝分かれしていく樹形図のことだぞ。形の特徴で名前を覚えりゃ一発なのに、こんなところで点数落としてどうすんだ！現場の不具合分析の基本だぞ！,【建龍版】品質管理における図表（新旧QC七つ道具）の識別に関する問題です。図「イ」は特定の結果（特性）に対して原因（要因）を整理した「特性要因図」であり、系統図とする記述は不適当です。なお、連関図（複雑な要因分析）、親和図（情報のグループ化）、アローダイアグラム（工程管理）はそれぞれ正しい図と名称の組み合わせです。,H26-PM-60.jpg
H26-PM-61,H26,午後,61,施工管理,品質管理,検査に関する記述として、最も不適当なものはどれか。,不良品が流れると人命に危険を与えたり、わずかな不良品が混入しても経済的に大きな損失となるとき全数検査とする。,購入検査において、供給者側が行った検査結果を必要に応じて確認することによって、購入者の試験を省略する検査を間接検査という。,工程が管理状態でそのまま次工程に流れても損失は問題にならないと判断される場合に、無試験検査を適用する。,工程の品質状況が悪く継続的に不良率が大きく、決められた品質水準に修正しなければならない場合、抜取検査を行う。,4,【ショーケン版】おい！不良品がバンバン出てる状況で「抜取検査（一部だけ調べる）」なんて甘いこと言ってんじゃねえ！品質がボロボロなら「全数検査」して全部弾くか、作業を止めて原因を直すのが先決だ。抜取検査は、普段ちゃんと作れてる優等生なラインでやるもんだぞ！,【建龍版】品質検査の適用条件に関する問題です。抜取検査は、生産工程が統計的な管理状態（安定状態）にあり、ロットごとの品質のばらつきが一定範囲に収まっている場合に適用されます。不良率が継続的に大きい不安定な工程に対して抜取検査を適用するのは不適当です。,
H26-PM-62,H26,午後,62,施工管理,鉄筋工事,鉄筋のガス圧接継手の試験及び検査に関する記述として、最も不適当なものはどれか。,検査ロットの大きさは、1組の作業班が1日に実施した圧接箇所とした。,抜取検査の超音波探傷試験は、1検査ロットに対して無作為に 20 箇所抜き取って行った。,超音波探傷試験において、不合格となった圧接部については、切り取って再圧接した。,超音波探傷試験による抜取検査で不合格となったロットについては、試験されていない残り全数に対して超音波探傷試験を行った。,2,【ショーケン版】超音波検査の抜き取り数を勝手に減らすな！1ロット（約200箇所）につき「30箇所」を抜き取って調べるのがJISの厳格なルールだ。20箇所じゃ検査の信頼性が担保できねえ。手抜き検査は手抜き工事と同じくらいタチが悪いぞ！,【建龍版】ガス圧接部の超音波探傷試験（JIS Z 3062）に関する問題です。抜取検査を行う場合、1検査ロット（1組の作業班が1日に施工した200箇所程度の集まり）から、無作為に「30箇所」を抽出して試験を行わなければなりません。20箇所とする記述は規定不足であり不適当です。不合格ロットの全数検査への移行措置などは正しい記述です。,
H26-PM-63,H26,午後,63,施工管理,タイル工事,壁面の陶磁器質タイル張り工事等における試験及び検査に関する記述として、最も不適当なものはどれか。,打音検査は、タイル張り仕上げの全面について行い、浮きの有無を確認した。,セメントモルタルによるタイルあと張り工法において、引張接着力試験は、タイル張り施工後、2週間経過してから行った。,セメントモルタルによるタイルあと張り工法において、引張接着力試験の試験体の周辺は、コンクリート面までカッターで切断した。,タイル先付けプレキャストコンクリート工法において、引張接着力試験の引張接着強度は、0.4 N/mm2 以上のものを合格とした。,4,【ショーケン版】PCa（プレキャスト）で作ったタイルの接着強度が0.4N/mm2？甘すぎるぞ！現場で貼る「あと張り」なら0.4だが、工場でガッチリ一体化させるPCa先付けなら「0.6N/mm2以上」が絶対条件だ。工場製品に対する要求水準の厳しさをしっかり理解しとけ！,【建龍版】外壁タイルの接着力検査に関する問題です。タイル先付けプレキャストコンクリート工法における引張接着強度の合格基準は「0.6 N/mm2 以上」です。0.4 N/mm2 は現場でのあと張り工法の基準であり、PCa工法に対する記述としては不適当です。なお、施工後2週間以上の経過確認や、コンクリート面までのカッター切り込みなどは正しい手順です。,
H26-PM-64,H26,午後,64,施工管理,安全管理,労働災害に関する用語の説明として、最も不適当なものはどれか。,度数率は、災害発生の頻度を表すもので、100 万延労働時間当たりの死傷者数を示す。,"年千人率は、労働者 1,000 人当たりの年間の死傷者数を示す。","損失日数は、死亡及び永久全労働不能の場合、1件につき 7,500 日としている。","強度率は、災害の大きさ(程度)を表すもので、年間の死傷者 1,000 人当たりの死者数を示す。",4,"【ショーケン版】おい！強度率の定義を完全に間違えてるぞ。強度率は「どれだけ重いケガをしたか」を示すもんで、1,000延労働時間当たりの「延べ損失日数」のことだ。死者数じゃねえ！度数率（頻度）と強度率（重さ）の違い、現場監督なら空で言えるようにしとけ！","【建龍版】労働災害の統計指標に関する問題です。強度率は、災害の重さ（程度）を表す指標であり、「1,000延労働時間当たりの労働損失日数」で算出されます。年間の死傷者1,000人当たりの死者数とする記述は誤りです。度数率（100万時間あたりの死傷者数）や損失日数（死亡時7,500日）の定義は適切です。",
H26-PM-65,H26,午後,65,施工管理,安全管理,建築工事において、公衆災害を防止するために設ける防護棚(朝顔)に関する記述として、最も不適当なものはどれか。,建築工事を行う部分の高さが、地盤面から 20 m なので、防護棚は 1 段設置した。,防護棚は、外部足場の外側から水平距離で 2 m 以上突き出し、水平面となす角度を 20 度以上とした。,防護棚の敷板には、厚さが 12 mm の木板を用いた。,外部足場の外側から水平距離で 2 m 以上の出のある歩道防護構台を設けたので、最下段の防護棚は省略した。,3,【ショーケン版】防護棚（朝顔）の木の板が12mm？そんな薄い板、上からボルトやクランプが落ちてきたら突き破って下を歩いてる人に当たっちまうぞ！木板を使うなら最低「15mm（1.5cm）以上」だ。鉄板（鋼板）なら1.2mmでいいが、素材と厚さのルールを混同すんな！,【建龍版】防護棚（朝顔）の構造基準に関する問題です。落下物による公衆災害を防止するための防護棚の敷板は、木板を使用する場合は「厚さ1.5cm（15mm）以上」、鋼板の場合は「厚さ1.2mm以上」と定められています。12mmの木板では強度が不足するため不適当です。突き出し長さ2m以上、跳ね出し角度20度以上は正しい規定です。,
H26-PM-66,H26,午後,66,施工管理,安全管理,作業主任者の職務として、労働安全衛生法上、定められていないものはどれか。,型枠支保工の組立て等作業主任者は、作業中、安全帯等及び保護帽の使用状況を監視すること。,足場の組立て等作業主任者は、強風等の悪天候により危険が予想されるときは作業を中止すること。,建築物等の鉄骨の組立て等作業主任者は、器具、工具、安全帯等及び保護帽の機能を点検し、不良品を取り除くこと。,地山の掘削作業主任者は、作業の方法を決定し、作業を直接指揮すること。,2,【ショーケン版】作業主任者が「今日は風が強いから帰るぞ！」って勝手に決められるわけねえだろ！悪天候の時に「作業を中止する」権限と義務があるのは、現場の責任者である「事業者（会社・所長）」だ。主任者は現場を監視・指揮するのが役目。法的な責任の所在を間違えちゃいけねえ！,【建龍版】作業主任者の法定職務に関する問題です。強風、大雨、大雪等の悪天候により危険が予想される場合に「作業を中止する」措置は、労働安全衛生規則上「事業者」の義務として定められており、足場の組立て等作業主任者の職務には明記されていません。したがって「2」が不適当です。,
H26-PM-67,H26,午後,67,施工管理,安全管理,仮設工事に関する記述として、労働安全衛生法上、誤っているものはどれか。,単管足場の場合、建地を鋼管 2 本組とする部分は、建地の最高部から測って 31 m を超える部分とした。,つり足場の作業床のすき間を 3 cm としたので、作業床の下方にネット等の墜落・落下防止設備を設けなかった。,深さが 1.5 m を超える箇所で作業を行うので、昇降するための設備を設けた。,架設通路の勾配を 30 度とし、踏さんを設けた。,2,【ショーケン版】おい！「つり足場」で隙間を3cmも空けてんじゃねえ！普通の足場なら3cm以下で許されるが、つり足場みたいな超危険な場所は「隙間のないようにする」のが絶対のルールだ！ボルト1個落としただけで大事故になるんだぞ。ネットを張らないなんてもってのほかだ！,【建龍版】足場の構造基準に関する問題です。労働安全衛生規則において、足場の作業床の隙間は一般に3cm以下とされますが、「つり足場」の作業床については墜落・飛来落下防止のため「すき間がないようにする」ことが厳格に義務付けられています。したがって、3cmの隙間を設けたとする「2」が誤りです。,
H26-PM-68,H26,午後,68,施工管理,安全管理,建設業における特定元方事業者が、労働災害を防止するため、講ずべき措置として、労働安全衛生法上、定められていないものはどれか。,特定元方事業者と関係請負人との間及び関係請負人相互間における作業間の連絡及び調整を行わなければならない。,関係請負人が新たに雇い入れた労働者に対し、雇入れ時の安全衛生教育を行わなければならない。,特定元方事業者及びすべての関係請負人が参加する協議組織を設置し、会議を定期的に開催しなければならない。,仕事の工程に関する計画及び作業場所における主要な機械、設備等の配置に関する計画を作成しなければならない。,2,【ショーケン版】元請け（特定元方事業者）が、下請けの新人教育まで全部肩代わりしてやる義理はねえ！「雇入れ時の安全衛生教育」は、その人を雇った会社（関係請負人＝下請けの社長）が責任を持ってやるべき義務だ。元請けの仕事は現場全体の調整と統括だ、各社の役割を混同するな！,【建龍版】特定元方事業者（元請）の法定講ずべき措置に関する問題です。労働安全衛生法上、労働者を新たに雇い入れた際の安全衛生教育は、その労働者を直接雇用した「それぞれの事業者（関係請負人）」が行う義務があります。特定元方事業者が関係請負人の労働者に対してこれを行う義務は定められていないため、「2」が正解となります。,
H26-PM-69,H26,午後,69,施工管理,安全管理,クレーン又は移動式クレーンに関する記述として、クレーン等安全規則上、誤っているものはどれか。,つり上げ荷重が 0.5 t 以上の移動式クレーンを用いて荷をつり上げるので、外れ止め装置のあるフックを使用した。,つり上げ荷重が 0.5 t 以上 5 t 未満のクレーンの運転の業務に労働者を就かせるので、当該業務に関する安全のための特別の教育を行った。,つり上げ荷重が 0.5 t 以上の移動式クレーンを用いて作業を行うので、その日の作業を開始する前に、過負荷警報装置等の機能について点検を行った。,つり上げ荷重が 3 t 以上のクレーンの落成検査における荷重試験は、クレーンの定格荷重に相当する荷重の荷をつって行った。,4,【ショーケン版】おい！クレーンの性能テスト（落成検査）で、ピッタリ定格荷重だけ吊って「よし合格！」なんて甘いことやってんじゃねえ！本当に現場で耐えられるか見るために、定格荷重の「1.25倍」の重さを吊ってテストするのがルールだ。限界を知らねえ機械は危なくて使えねえぞ！,【建龍版】クレーンの落成検査に関する問題です。クレーン等安全規則に基づく荷重試験は、定格荷重の「1.25倍」の荷重を負荷して、巻上げ、走行等の作動を確認するものです。定格荷重に相当する荷重とする記述は誤りです。外れ止め装置や始業前点検などは正しい規定です。,
H26-PM-70,H26,午後,70,施工管理,安全管理,ゴンドラに関する記述として、ゴンドラ安全規則上、誤っているものはどれか。,ゴンドラ検査証の有効期間は 1 年であり、保管状況が良好であれば 1 年を超えない範囲内で延長することができる。,ゴンドラを使用して作業するときは、原則として 1 箇月以内ごとに 1 回、定期に自主検査を行わなければならない。,つり下げのためのワイヤロープが 1 本のゴンドラでは、安全帯をゴンドラに取り付けて作業を行うことができる。,ゴンドラを使用する作業を操作を行う者に単独で行わせる場合は、操作の合図を定めなくてもよい。,3,【ショーケン版】ワイヤ1本で吊ってるゴンドラで、安全帯をそのゴンドラに引っ掛けてどうすんだ！もしその1本のワイヤが切れたら、ゴンドラもろとも真っ逆さまだろ！1本吊りの場合は、絶対に「ゴンドラ以外の親綱」に命綱を取るのが鉄則だ。命の掛け方を間違えんな！,【建龍版】ゴンドラの安全基準に関する問題です。吊り下げ用ワイヤロープが1本のみのゴンドラで作業を行う場合、万が一のワイヤ破断に備え、安全帯等（墜落制止用器具）は「ゴンドラ以外のもの（独立した親綱等）」に取り付けなければなりません。ゴンドラに取り付けてよいとする記述は誤りです。,
H26-PM-71,H26,午後,71,法規,建築基準法,次の記述のうち、建築基準法上、誤っているものはどれか。,特定工程後の工程に係る工事は、当該特定工程に係る中間検査合格証の交付を受けた後でなければ、施工することはできない。,鉄筋コンクリート造 3 階建の既存の建築物にエレベーターを設ける場合においては、確認済証の交付を受ける必要がある。,床面積の合計が 10 m2 を超える建築物を除却しようとする場合においては、当該除却工事の施工者は、建築主事を経由して、都道府県知事に届け出なければならない。,"床面積の合計が 1,000 m2 のホテルを寄宿舎に用途を変更する場合においては、確認済証の交付を受ける必要はない。",4,【ショーケン版】1000㎡もあるホテルを寄宿舎（特殊建築物）に変えるのに、無許可でやれるわけねえだろ！用途変更で確認申請が必要になるのは「200㎡（昔は100㎡）を超える特殊建築物」に変える場合だ。用途が変われば避難のルールも変わるんだから、役所のチェックは絶対だぞ！,【建龍版】建築基準法における用途変更の確認申請に関する問題です。ホテルを寄宿舎（ともに特殊建築物）に用途変更する場合、その変更部分の床面積が規定面積（法改正により現在は200㎡超、H26当時は100㎡超）を超えるため、建築主事等の確認済証の交付を受ける必要があります。不要とする記述は誤りです。,
H26-PM-72,H26,午後,72,法規,建築基準法,次の記述のうち、建築基準法上、誤っているものはどれか。,建築主は、軒の高さが 9 m を超える木造の建築物を新築する場合においては、二級建築士である工事監理者を定めなければならない。,国宝に指定されていた建築物の原形を再現するもので、特定行政庁が建築審査会の同意を得て認めたものについては、建築基準法の規定を適用しない。,現に存する建築物が、規定の改正等により適合しなくなった場合においては、原則として、これらの規定は当該建築物に適用しない。,特定行政庁は、建築物の工事施工者に、当該工事の施工の状況に関する報告を求めることができる。,1,【ショーケン版】木造で軒高が9mを超えるようなデカい建物を、二級建築士に任せられるか！木造でも高さ13m超え、または軒高9m超えの規模になったら「一級建築士」じゃなきゃ設計も監理もできねえんだよ。資格の限界（設計・監理の範囲）をしっかり覚えとけ！,【建龍版】建築士法および建築基準法における設計・監理の制限に関する問題です。軒の高さが9mを超える、または高さが13mを超える木造建築物の設計および工事監理は、「一級建築士」でなければ行うことができません。二級建築士とする記述は誤りです。既存不適格の原則や国宝再現の特例は正しい記述です。,
H26-PM-73,H26,午後,73,法規,建築基準法,避難施設等に関する記述として、建築基準法上、誤っているものはどれか。,非常用の照明装置は、火災時において温度が上昇した場合でも光度が低下しないものであれば、予備電源を設ける必要はない。,両側に居室がある場合の小学校の児童用の廊下の幅は、2.3 m 以上としなければならない。,避難階段から屋外に通ずる出口に設ける戸の施錠装置は、原則として、屋内からかぎを用いることなく解錠できるものとする。,建築物の高さ 31 m 以下の部分にある 3 階以上の階には、原則として、非常用の進入口を設けなければならない。,1,【ショーケン版】非常照明にバッテリー（予備電源）がいらねえだと？火事でブレーカーが落ちて停電した時に、どうやって点灯させるつもりだ！熱に強いかどうかの問題じゃねえ、電気がなくても光る「予備電源」は絶対不可欠だ！当たり前の理屈を見失うなよ！,【建龍版】建築基準法施行令における非常用照明の構造に関する問題です。非常用の照明装置は、停電時（火災等による）においても避難に必要な照度を確保するためのものであり、必ず「予備電源（蓄電池等）」を設けなければなりません。光度が低下しない場合でも免除される規定はなく、誤りです。,
H26-PM-74,H26,午後,74,法規,建設業法,建設業の許可に関する記述として、建設業法上、誤っているものはどれか。,建設業者は、2以上の建設工事の種類について建設業の許可を受けることができる。,建設業の許可を受けようとする者は、その営業所ごとに、一定の資格又は実務経験を有する専任の技術者を置かなければならない。,特定建設業の許可とは、2以上の都道府県の区域内に営業所を設けて営業をしようとする建設業者に対して行う国土交通大臣の許可をいう。,内装仕上工事など建築一式工事以外の工事を請け負う建設業者であっても、特定建設業者となることができる。,3,【ショーケン版】「特定建設業」と「大臣許可」を混同すんじゃねえ！「特定」ってのは、元請けとしてデカい金額（4000万とか）を下請けに流す時に必要なランクのことだ。2つ以上の県に営業所があるから必要なのは「大臣許可」だろ。言葉の定義を正確に捉えろ！,"【建龍版】建設業の許可区分に関する問題です。「特定建設業の許可」は、発注者から直接請け負った工事を、一定金額（現在は4,500万円等）以上で下請契約する場合に必要な許可です。設問の「2以上の都道府県に営業所を設ける」のは「国土交通大臣許可」の定義であり、特定建設業の定義としては誤りです。",
H26-PM-75,H26,午後,75,法規,建設業法,請負契約に関する記述として、建設業法上、誤っているものはどれか。,注文者は、施工につき著しく不適当と認められる下請負人があるときは、原則としてその変更を請求することができる。,請負人は、請負契約の履行に関し、工事現場に現場代理人を置く場合、注文者の承諾を得なければならない。,共同住宅の新築工事を請け負った建設業者は、いかなる方法をもってするかを問わず、一括して他人に請け負わせてはならない。,請負契約においては、完成を確認するための検査の時期及び方法並びに引渡しの時期に関する事項を書面に記載しなければならない。,2,【ショーケン版】現場代理人を誰にするか決めるのに、いちいち客（注文者）の「承諾（ハンコ）」なんてもらわねえよ！「誰々を所長にします」って「通知（お知らせ）」すればそれでいいんだ。会社の人間を誰にするかは請負人の自由だろ、権利関係を間違えんな！,【建龍版】建設業法における請負契約および現場代理人に関する問題です。請負人は現場代理人を置く場合、その権限等について注文者に「通知」しなければなりませんが、注文者の「承諾」を得る義務は規定されていません。したがって「2」が誤りです。一括下請負の全面禁止（共同住宅等の新築工事）などは正しい記述です。,
H26-PM-76,H26,午後,76,法規,建設業法,工事現場に置く技術者に関する記述として、建設業法上、誤っているものはどれか。,特定建設業者は、発注者から直接請け負った建設工事を施工するときは、下請契約の請負代金の額にかかわらず、当該建設工事に関する主任技術者を置かなければならない。,主任技術者及び監理技術者は、施工計画の作成、工程管理、品質管理その他の技術上の管理及び技術上の指導監督を行わなければならない。,工事現場ごとに、専任の者でなければならない監理技術者は、資格者証の交付を受けた者で、所定の講習を受講したもののうちから選任しなければならない。,密接な関係のある 2 以上の建設工事を同一の場所等において施工するものについては、同一の専任の主任技術者がこれらの建設工事を管理することができる。,1,【ショーケン版】特定建設業者が元請けとして入ってて、下請けに出す金額がデカくなったら（3000万超、今は4500万超）、「主任」じゃなくて「監理技術者」を置かなきゃならねえんだよ！「額にかかわらず主任技術者」でいいわけがねえ。ランクが上がれば必要な技術者も格上げされるんだ！,"【建龍版】工事現場に配置する技術者の規定に関する問題です。特定建設業者が発注者から直接請け負った工事で、下請契約の総額が一定額（現在は4,500万円、建築一式は7,000万円）以上となる場合は、主任技術者に代えて「監理技術者」を配置しなければなりません。したがって「額にかかわらず主任技術者」とする記述は誤りです。",
H26-PM-77,H26,午後,77,法規,労働基準法,労働時間等に関する記述として、労働基準法上、誤っているものはどれか。,使用者は、労働時間が 6 時間を超える場合には、少なくとも 30 分の休憩時間を労働時間の途中に与えなければならない。,使用者は、事業の正常な運営を妨げられない限り、労働者の請求する時季に年次有給休暇を与えなければならない。,使用者は、原則として、労働者に対し休憩時間を一斉に与えなければならない。,使用者は、労働者に対し毎週少なくとも 1 回の休日を与えるか、又は 4 週間を通じ 4 日以上の休日を与えなければならない。,1,【ショーケン版】おい！6時間以上働かせておいて、休憩がたった30分か！ブラック企業もいいとこだぞ。労基法じゃ、6時間を超えたら「45分」、8時間を超えたら「1時間（60分）」の休憩を絶対やらなきゃ違法だ！職人の体を休ませるのも現場監督の仕事だぞ！,【建龍版】労働基準法に基づく休憩時間の規定に関する問題です。使用者は、労働時間が「6時間を超える場合」は少なくとも「45分」、8時間を超える場合は少なくとも「1時間」の休憩時間を、労働時間の途中に与えなければなりません。30分とする記述は法律違反であり、誤りです。,
H26-PM-78,H26,午後,78,法規,労働安全衛生法,建設業の事業場における安全衛生管理体制に関する記述として、労働安全衛生法上、誤っているものはどれか。,事業者は、常時 100 人の労働者を使用する事業場では、総括安全衛生管理者を選任しなければならない。,事業者は、常時 50 人の労働者を使用する事業場では、衛生管理者を選任しなければならない。,事業者は、常時 30 人の労働者を使用する事業場では、安全管理者を選任しなければならない。,事業者は、常時 10 人の労働者を使用する事業場では、安全衛生推進者を選任しなければならない。,1,【ショーケン版】「総括」安全衛生管理者は、もっとデカい現場のトップだぞ！建設業なら「常時300人以上」の現場で初めて必要になる役職だ。100人ぽっちなら普通の安全管理者で十分だ。人数の基準を混同すると、現場の体制づくりを間違うぞ！,【建龍版】事業場規模に応じた安全衛生管理体制に関する問題です。建設業において「総括安全衛生管理者」を選任しなければならない事業場の規模は、常時「300人以上」の労働者を使用する場合です（屋外産業基準）。100人とする記述は誤りです。安全管理者（50人以上、建設業は別途規定あり）、衛生管理者（50人以上）、安全衛生推進者（10人〜49人）の基準も確認しましょう。,
H26-PM-79,H26,午後,79,法規,労働安全衛生法,労働者の就業に当たっての措置に関する記述として、労働安全衛生法上、誤っているものはどれか。,事業者は、中高年齢者については、その心身の条件に応じて適正な配置を行うよう努めなければならない。,就業制限に係る業務につくことができる者が当該業務に従事するときは、これに係る免許証その他その資格を証する書面の写しを携帯していなければならない。,事業者は、法令で定める危険有害業務に労働者をつかせるときは、特別教育を行い、その記録を作成して 3 年間保存しておかなければならない。,建設業の事業者は、新たに職務につくことになった職長に対し、法令で定める安全又は衛生のための教育を行わなければならない。,2,【ショーケン版】おい！クレーンやら玉掛けやらの資格証を「コピー（写し）」で済ませてんじゃねえ！現場で監査が入った時に「コピーじゃダメだ、原本見せろ」って必ず言われるだろ。法律上も「原本（免許証そのもの）」の携帯が義務付けられてんだ。現場の常識だぞ！,【建龍版】労働安全衛生法に基づく資格者証の携帯義務に関する問題です。就業制限業務（クレーン運転や玉掛け等）に従事する者は、当該業務の免許証や技能講習修了証などの「原本」を携帯していなければなりません。「写し（コピー）」を携帯していればよいとする記述は誤りです。特別教育の記録保存（3年）や職長教育などは正しい義務です。,
H26-PM-80,H26,午後,80,法規,建設リサイクル法,建設工事に係る資材の再資源化等に関する法律上、政令で定める建設工事の規模に関する基準に照らし、分別解体等をしなければならない建設工事に該当しないものはどれか。,各戸の床面積が 100 m2 の住宅 5 戸の新築工事であって、同一業者が同じ場所で同一発注者と一の契約により同時に行う工事,建築物の増築工事であって、当該工事に係る部分の床面積の合計が 500 m2 の工事,"建築物の耐震改修工事であって、請負代金の額が 7,000 万円の工事",擁壁の解体工事であって、請負代金の額が 500 万円の工事,3,"【ショーケン版】おい！リサイクル法の「リフォーム・改修工事」のボーダーラインは「1億円以上」だぞ！7,000万ぽっちじゃ届かねえ。新築は500㎡、解体は80㎡だ。土木（擁壁など）は500万円。金額と面積の引っ掛けに騙されんな！","【建龍版】建設リサイクル法における「対象建設工事」の規模基準です。建築物の修繕・模様替（耐震改修含む）は、請負代金額が「1億円以上」の場合に対象となります。7,000万円は基準未満のため該当しません。新築（500㎡以上）や擁壁解体等（土木工事・500万円以上）は対象となります。",
