id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
R5-PM-54,R5,午後,54,施工管理,安全管理,クレーンに関する記述として、クレーン等安全規則上、誤っているものはどれか。,つり上げ荷重が 0.5 t 以上のクレーンの玉掛け用具として使用するワイヤロープは、安全係数が 6 以上のものを使用した。,つり上げ荷重が 3 t 以上の移動式クレーンを用いて作業を行うため、当該クレーンに検査証を備え付けた。,設置しているクレーンについて、その使用を廃止したため、遅滞なくクレーン検査証を所轄労働基準監督署長に返還した。,移動式クレーンの運転についての合図の方法は、事業者に指名された合図を行う者が定めた。,4,【ショーケン版】合図の方法を合図マンに決めさせるな！バラバラな合図をしてたら事故が起きるだろ。合図のやり方を決めるのは、責任者である「事業者（会社）」の仕事だ。決まったルールを合図マンが実行する、これが現場の規律だ！,【建龍版】クレーン作業の安全管理に関する問題です。クレーン等の運転に関する「合図の方法」を定めるのは「事業者」の義務です。指名された合図者が勝手に定めるものではないため、4が誤りです。,
R5-PM-55,R5,午後,55,施工管理,鉄筋工事,鉄筋の加工及び組立てに関する記述として、不適当なものを 2 つ選べ。,D 16 の鉄筋相互のあき寸法の最小値は、粗骨材の最大寸法が 20 mm のため、25 mm とした。,D 25 の鉄筋を 90°折曲げ加工する場合の内法直径は、3 d とした。,梁せいが 1 m の基礎梁を梁断面内でコンクリートの水平打継ぎとするため、上下に分割したあばら筋の継手は、180°フック付きの重ね継手とした。,末端部の折曲げ角度が 135°の帯筋のフックの余長は 4 d とした。 ／ （5）あばら筋の加工において、一辺の寸法の許容差は ± 5 mm とした。,"2,4",【ショーケン版】D25の曲げをなめんな！D25以上の太い筋を90度曲げる時の内径は4dだ。3dじゃあ鉄筋が折れちまうぞ。あと、帯筋のフックの余長は6d以上な！4dじゃ、地震でフックが外れて柱が爆発するぞ！,【建龍版】鉄筋の加工規定に関する問題です。（2）D25の90度曲げ内径は「4d以上」が標準です。（4）135度フックの余長は「6d以上」が必要です。したがって2と4が不適当です。,【建龍版】鉄筋の加工規定に関する問題です。1. D25の90度曲げ内径は「4d以上」が標準です。2. 135度フックの余長は、定着性能を確保するため「6d以上」が必要です。したがって「2」と「4」が不適当です。
R5-PM-56,R5,午後,56,施工管理,コンクリート工事,普通コンクリートの調合に関する記述として、不適当なものを 2 つ選べ。,粗骨材は、偏平なものを用いるほうが、球形に近い骨材を用いるよりもワーカビリティーが良い。,AE 剤、AE 減水剤又は高性能 AE 減水剤を用いる場合、調合を定める際の空気量を 4.5 % とする。,アルカリシリカ反応性試験で無害でないものと判定された骨材であっても、コンクリート中のアルカリ総量を 3.0 kg/m3 以下とすれば使用することができる。,調合管理強度は、品質基準強度に構造体強度補正値を加えたものである。 ／ （5）調合管理強度が 21 N/mm2 のスランプは、一般に 21 cm とする。,"1,5",【ショーケン版】平べったい石ばっかりの生コンなんて流れるわけねえだろ！丸っこい石の方が滑りが良くて最高なんだ。あと強度が21もあるのにスランプ21は柔らかすぎだ！普通は18cm以下で管理するのが現場の常識だぞ！,【建龍版】コンクリートの配合設計に関する問題です。（1）偏平な骨材は流動性を阻害するため施工性が悪くなります。（5）スランプは原則として18cm以下とすることが一般的です。したがって1と5が不適当です。,【建龍版】コンクリートの配合設計に関する問題です。1. 偏平な骨材は表面積が大きく流動性を阻害するためワーカビリティーは悪くなります。5. スランプは原則として18cm以下とすることが一般的です。したがって「1」と「5」が不適当です。
R5-PM-57,R5,午後,57,施工管理,鉄骨工事,鉄骨の溶接に関する記述として、不適当なものを 2 つ選べ。,溶接部の表面割れは、割れの範囲を確認した上で、その両端から 50 mm 以上溶接部をはつり取り、補修溶接した。,裏当て金は、母材と同等の鋼種の平鋼を用いた。,溶接接合の突合せ継手の食い違いの許容差は、鋼材の厚みにかかわらず同じ値とした。,490N/mm2 級の鋼材の組み立て溶接を被覆アーク溶接で行うため、低水素系溶接棒を使用した。 ／ （5）溶接作業場所の気温が －10 °C を下回っていたため、溶接部より 100 mm の範囲の母材部分を加熱して作業を行った。,"3,5",【ショーケン版】厚みが違うのに食い違いの許容差が同じなわけねえだろ！あと、予熱が必要なのは－5度から0度の間だろ！－5度を下回ったら原則作業中止だ！命がけでやる気温じゃねえぞ！,【建龍版】鉄骨溶接に関する問題です。（3）食い違いの許容差は板厚に応じて規定されています。（5）気温が－5℃を下回る場合は原則として溶接作業を行ってはいけません。したがって3と5が不適当です。,【建龍版】鉄骨溶接の施工管理に関する問題です。3. 食い違いの許容差は板厚に応じて規定されています。5. 気温が－5℃を下回る場合は原則として溶接作業を行ってはいけません。したがって「3」と「5」が不適当です。
R5-PM-58,R5,午後,58,施工管理,シーリング工事,シーリング工事に関する記述として、不適当なものを 2 つ選べ。,ボンドブレーカーは、シリコーン系シーリング材を充填するため、シリコーンコーティングされたテープを用いた。,異種シーリング材を打ち継ぐ際、先打ちしたポリサルファイド系シーリング材の硬化後に、変成シリコーン系シーリング材を後打ちした。,ワーキングジョイントに装填する丸形のバックアップ材は、目地幅より 20 % 大きい直径のものとした。,ワーキングジョイントの目地幅が 20 mm であったため、目地深さは 12 mm とした。 ／ （5）シーリング材の充填は、目地の交差部から始め、打ち継ぎ位置も交差部とした。,"1,5",【ショーケン版】シリコーンのシーリングにシリコーンテープを使うなよ！ガッチリくっついちゃうだろ！あと、シーリングの打ち継ぎを交差部でやる奴があるか！交差部は漏水の急所だ、直線部で打て！,【建龍版】シーリング工事に関する問題です。（1）シリコーン系にシリコーンテープは接着するため不適当です。（5）打ち継ぎ位置は漏水リスクを避けるため、交差部やコーナー部を避けるのが鉄則です。したがって1と5が不適当です。,【建龍版】シーリング工事に関する問題です。1. シリコーン系シーリング材にシリコーンテープは接着するため不適当です。5. 打ち継ぎ位置は漏水リスクを避けるため、交差部やコーナー部を避けるのが鉄則です。したがって「1」と「5」が不適当です。
R5-PM-59,R5,午後,59,施工管理,内装工事,内装ビニル床シート張りに関する記述として、不適当なものを 2 つ選べ。,寒冷期の施工で、張付け時の室温が 5 °C 以下になることが予想されたため、採暖を行い、室温を 10 °C 以上に保った。,床シートは、張付けに先立ち裁断して仮敷きし、巻きぐせをとるために 4 時間放置した。,床シートは、張付けに際し、気泡が残らないよう空気をおしだしたのち、 45 kg ローラーで圧着した。,熱溶接工法における溶接部の溝切りの深さは、床シート厚の 1/3 とした。 ／ （5）熱溶接工法における溶接部は、床シートの溝部分と溶接棒を 180 〜 200 °C の熱風で同時に加熱溶融した。,"2,4",【ショーケン版】床シートの巻きぐせをたった4時間で取ろうなんて甘いぞ！最低でも24時間は寝かせろ。あと、溶接の溝掘りはシート厚の2/3までガッツリ掘らなきゃ強度が持たねえぞ！,【建龍版】ビニル床シートの施工に関する問題です。（2）巻きぐせ除去の仮敷き時間は一般に24時間以上が必要です。（4）熱溶接の溝切り深さはシート厚の2/3程度が標準です。したがって2と4が不適当です。,【建龍版】ビニル床シートの施工に関する問題です。2. 巻きぐせ除去の仮敷き時間は一般に24時間以上が必要です。4. 熱溶接の溝切り深さはシート厚の2/3程度が標準です。したがって「2」と「4」が不適当です。
R5-PM-60,R5,午後,60,施工管理,品質管理,仕上げ工事における試験及び検査に関する記述として、不適当なものを 2 つ選べ。,防水形仕上塗材仕上げの塗厚の確認は、単位面積当たりの使用量を基に行った。,シーリング材の接着性試験は、同一種類のものであっても、製造所ごとに行った。,室内空気中に含まれるホルムアルデヒドの濃度測定は、パッシブサンプラを用いて行った。,アスファルト防水下地となるコンクリート面の乾燥状態の確認は、渦電流式測定計を用いて行った。 ／ （5）壁タイルの浮きの打音検査は、リバウンドハンマー(シュミットハンマー)を用いて行った。,"4,5",【ショーケン版】コンクリの乾燥を測るのに渦電流を使うな！あと、タイルの浮きをシュミットハンマーで叩いたらタイルが粉々になるぞ！浮きチェックならテストハンマーだろ！,【建龍版】検査機器に関する問題です。（4）渦電流式は金属用です。（5）リバウンドハンマーはコンクリート強度推定用で、タイル浮き調査にはテストハンマーを用います。したがって4と5が不適当です。,【建龍版】検査機器に関する問題です。4. 渦電流式は金属用です。5. リバウンドハンマーはコンクリート強度推定用で、タイル浮き調査にはテストハンマーを用います。したがって「4」と「5」が不適当です。
R5-PM-61,R5,午後,61,法規,建築基準法,建築基準法における用語の定義に関する記述として、誤っているものはどれか。,構造上重要でない間仕切壁の過半の模様替は、大規模の模様替である。,建築物の屋根は、主要構造部である。,観覧のための工作物は、建築物である。,百貨店の売場は、居室である。,1,【ショーケン版】構造上重要でない壁をいくら模様替えしても「大規模」にはならねえんだよ！大規模の模様替は主要構造部（壁、柱、床、梁、屋根、階段）の「1種以上」を「過半」いじること。重要じゃない壁は何枚替えても大規模じゃねえぞ！,【建龍版】建築基準法第2条第14号に関する問題です。大規模の模様替とは、主要構造部の1種以上について行う過半の模様替を指します。構造上重要でない間仕切壁は主要構造部に含まれないため、1が誤りです。,
R5-PM-62,R5,午後,62,法規,建築基準法,建築確認等の手続きに関する記述として、建築基準法上、誤っているものはどれか。,延べ面積が 150 m2 の住宅の用途を変更して旅館にしようとする場合、建築確認を受ける必要はない。,鉄骨造 2 階建て、延べ面積 200 m2 の建築物の新築工事において、仮使用の承認を受けたときは、検査済証の交付を受ける前でも仮に使用することができる。,完了検査を受けようとする建築主は、建築主事が申請を受理した日から 7 日を経過したときは、検査済証の交付前でも仮に使用することができる。,防火地域及び準防火地域内において、建築物を増築しようとする場合、その床面積の合計が 10 m2 以内のときは建築確認を受ける必要はない。,4,【ショーケン版】また出たな、10m2の引っかけだ！防火・準防火地域内ならたとえ1m2の増築でも絶対に建築確認が必要なんだよ。火災に厳しい場所だから例外はねえぞ！,【建龍版】建築基準法第6条第2項に関する問題です。増築等における10m2以内の確認申請不要規定は、防火地域及び準防火地域外である場合に限られます。地域内であれば申請が必要なため、4が誤りです。,
R5-PM-63,R5,午後,63,法規,建築基準法,建築基準法施行令上の防火区画等に関する記述として、誤っているものはどれか。,共同住宅の各戸の界壁を給水管が貫通する場合においては、当該管と界壁との隙間をモルタルその他の不燃材料で埋めなければならない。,"劇場の客席は、耐火構造とした場合であっても、スプリンクラー設備等を設けなければ、1,500 m2 以内ごとに区画しなければならない。",主要構造部を準耐火構造とした建築物で、3 階以上の階に居室を有するものの昇降路の部分とその他の部分は、原則として防火区画しなければならない。,換気設備のダクトが防火区画を貫通する場合、火災により自動的に閉鎖する構造の防火ダンパーを設けなければならない。,2,"【ショーケン版】劇場の客席を壁でぶった切ってどうすんだ！耐火構造なら面積制限（面積区画）の規定は適用されねえんだよ。1,500m2ごとに壁があったら劇が見れねえだろ！",【建龍版】建築基準法施行令第112条に関する問題です。劇場の客席等は、用途上やむを得ない場合で主要構造部が耐火構造であれば面積区画の規定は適用されません。したがって2が誤りです。,
R5-PM-64,R5,午後,64,法規,建設業法,建設業の許可に関する記述として、建設業法上、誤っているものはどれか。,許可に係る建設業者は、営業所の所在地に変更があった場合、30 日以内に変更届出書を提出しなければならない。,一般建設業の許可を受けた者が、特定建設業の許可を受けたときは、一般建設業の許可はその効力を失う。,"木造住宅を建設する工事を除き、建築一式工事であって、請負代金の額が 1,500 万円に満たない工事を請け負う場合は、建設業の許可を必要としない。",内装仕上工事など建築一式工事以外の工事を請け負う建設業者であっても、特定建設業となることができる。,3,"【ショーケン版】許可不要な軽微な工事のラインを覚えろ！建築一式なら「1,500万円未満」または「150m2未満の木造住宅」だ。3番は150m2の話が抜けてるから、厳密には誤りだ。金額だけじゃなく面積もセットで覚えとけ！","【建龍版】建設業法第3条に関する問題です。建築一式工事で軽微な工事（許可不要）とされるのは、1,500万円未満、または「延べ面積150m2未満の木造住宅」です。3の記述は面積条件が欠けているため、不適当です。",
R5-PM-65,R5,午後,65,法規,建設業法,建設工事の請負契約に関する記述として、建設業法上、誤っているものはどれか。,注文者は、著しく不適当と認められる下請負人があるときは、原則としてその変更を請求することができる。,建設業者は、共同住宅を新築する建設工事を請け負った場合、一括して他人に請け負わせてはならない。,請負契約の当事者は、遅延利息、違約金その他の損害金に関する事項を書面に記載しなければならない。,請負人は、工事現場に現場代理人を置く場合、注文者の承諾を得なければならない。,4,【ショーケン版】現場代理人を置くのに施主の許可（承諾）なんて要るか！俺たちの自由だろ。やるのは通知（教える）だけでいいんだ。立場を対等に考えろ！,【建龍版】建設業法第19条の2に関する問題です。現場代理人の選任は注文者に「通知」するのみでよく、「承諾」は不要です。したがって4が誤りです。,
R5-PM-66,R5,午後,66,法規,建設業法,次の記述のうち、建設業法上、誤っているものはどれか。,建設業者は、許可を受けた建設業に係る建設工事を請け負う場合、附帯する他の建設業に係る建設工事を請け負うことができる。,"特定建設業者は、発注者から直接請け負った建築一式工事の下請代金の総額が 7,000 万円以上のときは、施工体制台帳を作成しなければならない。",注文者は、前金払の定めがある場合、請負代金の総額が 500 万円以上のときは、業者に対して保証人を立てることを請求できる。,特定専門工事の主任技術者が下請の職務も兼ねることに合意した場合、その下請負人は主任技術者を置くことを要しない。,2,"【ショーケン版】施工体制台帳の作成基準、最新の数字にアップデートしとけよ！建築一式なら下請合計「7,000万円以上」だ。4,000万なんてのは大昔の基準だぞ。","【建龍版】施工体制台帳の作成義務に関する問題です。2026年時点の基準では、特定建設業者が下請契約を結ぶ際、その総額が「7,000万円以上（建築一式）」となる場合に作成義務が生じます。",
R5-PM-67,R5,午後,67,法規,労働基準法,労働時間等に関する記述として、労働基準法上、誤っているものはどれか。,使用者は、さく岩機の使用による振動業務については、1 日について 2 時間を超えて労働時間を延長してはならない。,使用者は、災害等の臨時な必要がある場合、行政官庁の許可を受けて、労働時間を延長して労働させることができる。,使用者は、労働者の合意がある場合、休憩時間中であっても留守番等の軽微な作業を命ずることができる。,使用者は、6 箇月間継続勤務し 8 割以上出勤した労働者に対して、10 労働日の有給休暇を与えなければならない。,3,【ショーケン版】休憩時間は100%自由じゃなきゃ休憩じゃねえんだよ！留守番だろうがなんだろうが、拘束するならそれは労働時間だ。合意があっても命じちゃダメなんだよ！,【建龍版】労働基準法第34条に関する問題です。休憩時間は労働者が労働から完全に解放され、自由に利用させなければなりません。留守番を命じることは自由利用の原則に反するため、3が誤りです。,
R5-PM-68,R5,午後,68,法規,労働安全衛生法,建設業の事業場における安全衛生管理体制に関する記述として、労働安全衛生法上、誤っているものはどれか。,事業者は、常時 10 人の労働者を使用する事業場では、安全衛生推進者を選任しなければならない。,事業者は、常時 50 人の労働者を使用する事業場では、産業医を選任しなければならない。,事業者は、統括安全衛生責任者を選任すべきときは、同時に安全衛生責任者を選任しなければならない。,事業者は、産業医から勧告を受けたときは、衛生委員会等に当該勧告の内容等を報告しなければならない。,3,【ショーケン版】元請けの所長（統括安全衛生責任者）とセットで選ぶのは、同じ元請け側の「元方安全衛生管理者」だろ！安全衛生責任者は下請けが選ぶヤツだ。混同するなよ！,【建龍版】安全衛生管理体制に関する問題です。特定元方事業者は、統括安全衛生責任者を選任したときは、同時に「元方安全衛生管理者」を選任しなければなりません。安全衛生責任者は各関係請負人が選任するものです。,
R5-PM-69,R5,午後,69,法規,労働安全衛生法,建設現場における就業制限に関する記述として、労働安全衛生法上、誤っているものはどれか。,不整地運搬車運転技能講習を修了した者は、最大積載量が 1 t 以上の不整地運搬車の運転の業務に就くことができる。,移動式クレーン運転士免許を受けた者は、つり上げ荷重が 1 t 未満の移動式クレーンの運転の業務に就くことができる。,フォークリフト運転技能講習を修了した者は、最大荷重が 1 t 以上のフォークリフトの運転の業務に就くことができる。,クレーン・デリック運転士免許を受けた者は、つり上げ荷重が 5 t 以上のクレーンの玉掛けの業務に就くことができる。,4,【ショーケン版】運転免許を持ってるからって勝手に「玉掛け」もできると思うなよ！運転と玉掛けは別の資格だ。5トン以上のクレーンの玉掛けをするなら、別途講習が必要なんだよ！,【建龍版】労働安全衛生法第61条に関する問題です。クレーン運転士免許は運転のための資格であり、玉掛け業務を行う資格ではありません。したがって4が誤りです。,
R5-PM-70,R5,午後,70,法規,廃棄物処理法,次の記述のうち、廃棄物の処理及び清掃に関する法律上、誤っているものはどれか。,事業者は、産業廃棄物の処分を委託した場合、委託契約書を契約終了の日から 5 年間保存しなければならない。,事業者は、工事に伴って発生した産業廃棄物を自ら運搬する場合、管轄する都道府県知事の許可を受けなければならない。,多量排出事業者は、産廃の減量計画の実施状況について、都道府県知事に報告しなければならない。,汚泥の処理能力が 1 日当たり 10 m3 を超える乾燥処理施設を設置する場合、知事の許可を受けなければならない。,2,【ショーケン版】自分のゴミを自分のダンプで運ぶのに許可なんて要るかよ！「自社運搬」は許可不要。許可が要るのは、人から金をもらって運ぶ収集運搬業者だけだ！,【建龍版】廃棄物処理法に関する問題です。排出事業者が自らの産業廃棄物を自ら運搬する場合、収集運搬業の許可は不要です。したがって2が誤りです。,
R5-PM-71,R5,午後,71,法規,宅地造成等規制法,盛土規制法（旧宅地造成等規制法）に基づく宅地造成工事に関する記述として、誤っているものはどれか。,許可を受けていない工事で排水施設の一部を除却する場合、着手日の 14 日前までに都道府県知事に届け出た。,高さが 2 m の崖を生ずる盛土を行う際、崖の上端に続く地盤面には、崖の反対方向に水が流れるよう勾配を付けた。,擁壁には、壁面の面積 3 m2 以内ごとに 1 個の水抜き穴を設け、裏面に砂利等の透水層を設けた。,"切土又は盛土をする面積が 1,500 m2 を超える土地における排水施設の設置は、有資格者が設計した。",1,【ショーケン版】排水施設をいじるなら、許可が要らないような小さな工事でも「14日前」までに知事に届け出なきゃダメなんだ。擁壁の穴は「3m2に1個」な！,【建龍版】盛土規制法に関する問題です。許可を要しない工事であっても、排水施設等の除却を行う場合は「14日前」までに届出が必要です。記述の「14日」は正しいですが、他の選択肢が正しいため、これが解答ポイントとなる場合があります。,
R5-PM-72,R5,午後,72,法規,振動規制法,次の作業のうち、振動規制法上、特定建設作業に該当しないものはどれか。,油圧式くい抜機を使用する作業,もんけん及び圧入式を除くくい打機を使用する作業,鋼球を使用して建築物その他の工作物を破壊する作業,手持式を除くブレーカーを使用する作業,1,【ショーケン版】くい抜きは揺れないからセーフ！油圧式の「くい抜き機」は、スーッと抜くだけだから振動規制の対象外なんだよ。ぶっ叩く「くい打ち」や「ブレーカー」とは違うんだ！,【建龍版】振動規制法に関する問題です。くい打機やブレーカーなどは特定建設作業に該当しますが、「くい抜機（油圧式等）」は振動が比較的少ないため指定から除外されています。したがって1が正解です。,
